words,ocurrences
panic,140
fear,696
sad,548
mental,429
mind,377
sorry,477
shame,282
hate,367
hell,587
bad,1162
feel,735
feeling,240
shit,965
worst,665
worse,897
blame,469
lonely,11
chaos,69
mad,110
ruined,39
anxiety,135
stress,158
stressed,39
phobia,13
shame,282
hurt,129
disorder,33
loneliness,9
turmoil,16
anger,59
horror,54
rage,56
fate,28
nervous,28
restless,3
depression,59
grief,187
worry,302
worried,332
angst,4
depressed,11
suicide,116
suffer,1360
suffering,2468
uncertainty,77
uneasy,5
sadness,11
afraid,240
alone,328
suicidal,9
mood,22
tension,8
anxious,50
desperate,52
dismal,5
exhausted,66
insecure,6
distress,36
distressed,4
frustration,23
disgusting,132
boredom,0
bored,13
insane,264
stupidity,291
bullshit,309
uncertain,37
displeased,0
uncomfortable,19
melancholy,0
overwhelmed,116
pessimistic,6
unhappy,22
upset,42
outrage,37
ass,313
damn,545
covidiot,100
terrify,6
terrified,42
terrifying,70
distrust,41
scare,96
scared,166
scaring,15
dread,9
failed,369
failed,369
failure,297
fuck,1124
fucking,746
miserable,34
regret,128
shock,234
shocked,82
negligence,103
betrayed,5
cry,94
crying,44
idiot,286
idiots,305
selfish,227
upheaval,3
mess,131
crisis,4786
horrible,155
violence,211
abuse,119
rape,24
stupid,923
