words,ocurrences
panic,171
fear,516
sad,288
mental,395
mind,261
sorry,215
shame,136
hate,176
hell,206
bad,554
feel,442
feeling,203
shit,454
worst,227
worse,408
blame,239
lonely,6
chaos,54
mad,55
ruined,98
anxiety,237
stress,102
stressed,20
phobia,5
shame,136
hurt,48
disorder,29
loneliness,25
turmoil,6
anger,27
horror,34
rage,10
fate,21
nervous,25
restless,0
depression,93
grief,44
worry,190
worried,135
angst,5
depressed,13
suicide,49
suffer,123
suffering,127
uncertainty,80
uneasy,6
sadness,6
afraid,107
alone,197
suicidal,9
mood,17
tension,7
anxious,32
desperate,48
dismal,2
exhausted,34
insecure,9
distress,17
distressed,3
frustration,10
disgusting,119
boredom,3
bored,6
insane,79
stupidity,58
bullshit,173
uncertain,40
displeased,1
uncomfortable,11
melancholy,0
overwhelmed,88
pessimistic,4
unhappy,5
upset,33
outrage,30
ass,141
damn,240
covidiot,34
terrify,1
terrified,26
terrifying,24
distrust,8
scare,123
scared,111
scaring,6
dread,6
failed,199
failed,199
failure,218
fuck,511
fucking,322
miserable,17
regret,25
shock,30
shocked,66
negligence,31
betrayed,6
cry,41
crying,22
idiot,127
idiots,237
selfish,84
upheaval,0
mess,89
crisis,535
horrible,50
violence,80
abuse,55
rape,10
stupid,318
