words,ocurrences
panic,58
fear,358
sad,167
mental,194
mind,166
sorry,155
shame,117
hate,116
hell,198
bad,415
feel,299
feeling,132
shit,235
worst,236
worse,325
blame,177
lonely,1
chaos,49
mad,33
ruined,22
anxiety,55
stress,63
stressed,33
phobia,2
shame,117
hurt,41
disorder,31
loneliness,8
turmoil,4
anger,17
horror,22
rage,11
fate,16
nervous,11
restless,0
depression,54
grief,37
worry,108
worried,173
angst,1
depressed,44
suicide,39
suffer,80
suffering,2437
uncertainty,36
uneasy,2
sadness,8
afraid,101
alone,315
suicidal,4
mood,13
tension,5
anxious,14
desperate,32
dismal,6
exhausted,12
insecure,3
distress,11
distressed,2
frustration,4
disgusting,39
boredom,2
bored,12
insane,42
stupidity,104
bullshit,100
uncertain,18
displeased,0
uncomfortable,4
melancholy,0
overwhelmed,34
pessimistic,2
unhappy,9
upset,17
outrage,27
ass,60
damn,111
covidiot,16
terrify,2
terrified,23
terrifying,18
distrust,10
scare,52
scared,54
scaring,4
dread,4
failed,176
failed,176
failure,138
fuck,222
fucking,182
miserable,74
regret,26
shock,32
shocked,28
negligence,23
betrayed,2
cry,15
crying,38
idiot,74
idiots,66
selfish,48
upheaval,0
mess,45
crisis,536
horrible,41
violence,134
abuse,50
rape,19
stupid,222
