words,ocurrences
panic,385
fear,1433
sad,1604
mental,1127
mind,1086
sorry,1327
shame,948
hate,1128
hell,1231
bad,2958
feel,2623
feeling,846
shit,2272
worst,1758
worse,1717
blame,1183
lonely,49
chaos,373
mad,322
ruined,116
anxiety,555
stress,622
stressed,134
phobia,13
shame,948
hurt,439
disorder,50
loneliness,44
turmoil,61
anger,191
horror,148
rage,90
fate,89
nervous,89
restless,8
depression,338
grief,141
worry,776
worried,901
angst,9
depressed,84
suicide,211
suffer,634
suffering,928
uncertainty,349
uneasy,14
sadness,60
afraid,419
alone,896
suicidal,20
mood,80
tension,29
anxious,119
desperate,252
dismal,127
exhausted,66
insecure,49
distress,96
distressed,28
frustration,93
disgusting,404
boredom,26
bored,75
insane,388
stupidity,772
bullshit,604
uncertain,194
displeased,0
uncomfortable,63
melancholy,1
overwhelmed,149
pessimistic,20
unhappy,20
upset,174
outrage,122
ass,1248
damn,1302
covidiot,369
terrify,4
terrified,69
terrifying,229
distrust,32
scare,343
scared,394
scaring,45
dread,37
failed,1187
failed,1187
failure,1361
fuck,1815
fucking,1862
miserable,78
regret,132
shock,321
shocked,216
negligence,560
betrayed,25
cry,192
crying,145
idiot,1562
idiots,802
selfish,777
upheaval,11
mess,410
crisis,6043
horrible,330
violence,538
abuse,320
rape,62
stupid,3098
