words,ocurrences
panic,221
fear,596
sad,379
mental,694
mind,391
sorry,279
shame,285
hate,328
hell,289
bad,783
feel,660
feeling,264
shit,492
worst,524
worse,423
blame,315
lonely,15
chaos,67
mad,74
ruined,45
anxiety,342
stress,242
stressed,35
phobia,5
shame,285
hurt,126
disorder,37
loneliness,16
turmoil,5
anger,37
horror,52
rage,13
fate,33
nervous,46
restless,1
depression,126
grief,81
worry,218
worried,248
angst,3
depressed,36
suicide,62
suffer,132
suffering,556
uncertainty,108
uneasy,7
sadness,15
afraid,119
alone,354
suicidal,7
mood,30
tension,9
anxious,58
desperate,149
dismal,4
exhausted,33
insecure,11
distress,64
distressed,15
frustration,18
disgusting,125
boredom,3
bored,22
insane,79
stupidity,85
bullshit,113
uncertain,36
displeased,0
uncomfortable,24
melancholy,0
overwhelmed,66
pessimistic,6
unhappy,7
upset,37
outrage,24
ass,144
damn,213
covidiot,22
terrify,3
terrified,31
terrifying,29
distrust,13
scare,79
scared,163
scaring,16
dread,10
failed,344
failed,344
failure,281
fuck,440
fucking,397
miserable,39
regret,53
shock,67
shocked,53
negligence,49
betrayed,4
cry,50
crying,73
idiot,151
idiots,125
selfish,103
upheaval,14
mess,91
crisis,1733
horrible,76
violence,368
abuse,158
rape,15
stupid,362
