words,ocurrences
panic,336
fear,1441
sad,959
mental,692
mind,769
sorry,624
shame,621
hate,747
hell,680
bad,1728
feel,1615
feeling,527
shit,1449
worst,1478
worse,1461
blame,1137
lonely,52
chaos,288
mad,227
ruined,88
anxiety,386
stress,382
stressed,103
phobia,6
shame,621
hurt,185
disorder,44
loneliness,86
turmoil,31
anger,84
horror,59
rage,56
fate,51
nervous,115
restless,7
depression,202
grief,86
worry,610
worried,536
angst,5
depressed,37
suicide,276
suffer,349
suffering,565
uncertainty,207
uneasy,6
sadness,31
afraid,398
alone,641
suicidal,19
mood,86
tension,53
anxious,111
desperate,142
dismal,16
exhausted,48
insecure,36
distress,53
distressed,14
frustration,39
disgusting,332
boredom,22
bored,157
insane,240
stupidity,235
bullshit,436
uncertain,132
displeased,1
uncomfortable,64
melancholy,0
overwhelmed,171
pessimistic,14
unhappy,19
upset,108
outrage,85
ass,532
damn,707
covidiot,57
terrify,3
terrified,55
terrifying,96
distrust,5
scare,217
scared,307
scaring,19
dread,15
failed,824
failed,824
failure,550
fuck,1284
fucking,1095
miserable,37
regret,68
shock,185
shocked,150
negligence,149
betrayed,15
cry,112
crying,137
idiot,425
idiots,442
selfish,274
upheaval,25
mess,237
crisis,4990
horrible,200
violence,588
abuse,216
rape,77
stupid,1017
