words,ocurrences
panic,51
fear,284
sad,208
mental,271
mind,228
sorry,167
shame,86
hate,118
hell,188
bad,576
feel,340
feeling,149
shit,315
worst,186
worse,305
blame,181
lonely,8
chaos,31
mad,52
ruined,23
anxiety,58
stress,82
stressed,12
phobia,1
shame,86
hurt,47
disorder,30
loneliness,14
turmoil,3
anger,17
horror,31
rage,10
fate,7
nervous,14
restless,3
depression,44
grief,47
worry,113
worried,97
angst,1
depressed,8
suicide,39
suffer,84
suffering,134
uncertainty,41
uneasy,1
sadness,3
afraid,78
alone,217
suicidal,3
mood,13
tension,6
anxious,12
desperate,44
dismal,2
exhausted,23
insecure,5
distress,22
distressed,2
frustration,18
disgusting,131
boredom,2
bored,6
insane,68
stupidity,86
bullshit,96
uncertain,26
displeased,0
uncomfortable,8
melancholy,0
overwhelmed,32
pessimistic,1
unhappy,6
upset,25
outrage,13
ass,70
damn,136
covidiot,21
terrify,4
terrified,9
terrifying,28
distrust,14
scare,64
scared,64
scaring,9
dread,3
failed,144
failed,144
failure,130
fuck,251
fucking,218
miserable,13
regret,68
shock,40
shocked,31
negligence,23
betrayed,3
cry,38
crying,16
idiot,68
idiots,86
selfish,57
upheaval,2
mess,40
crisis,560
horrible,61
violence,100
abuse,75
rape,9
stupid,280
