words,ocurrences
panic,449
fear,1063
sad,1522
mental,1201
mind,805
sorry,907
shame,559
hate,776
hell,970
bad,2304
feel,1814
feeling,580
shit,2045
worst,1276
worse,1454
blame,620
lonely,39
chaos,131
mad,283
ruined,97
anxiety,422
stress,527
stressed,97
phobia,9
shame,559
hurt,264
disorder,59
loneliness,95
turmoil,77
anger,264
horror,200
rage,63
fate,55
nervous,77
restless,16
depression,237
grief,121
worry,522
worried,714
angst,7
depressed,71
suicide,220
suffer,366
suffering,681
uncertainty,188
uneasy,9
sadness,50
afraid,315
alone,768
suicidal,39
mood,86
tension,12
anxious,67
desperate,147
dismal,14
exhausted,103
insecure,45
distress,83
distressed,15
frustration,61
disgusting,322
boredom,13
bored,43
insane,252
stupidity,291
bullshit,384
uncertain,90
displeased,3
uncomfortable,46
melancholy,1
overwhelmed,271
pessimistic,10
unhappy,50
upset,99
outrage,44
ass,1220
damn,1266
covidiot,113
terrify,239
terrified,69
terrifying,155
distrust,28
scare,168
scared,292
scaring,35
dread,11
failed,1059
failed,1059
failure,746
fuck,1663
fucking,1627
miserable,62
regret,71
shock,140
shocked,138
negligence,184
betrayed,23
cry,153
crying,180
idiot,869
idiots,491
selfish,461
upheaval,16
mess,315
crisis,3506
horrible,283
violence,420
abuse,246
rape,46
stupid,1414
