words,ocurrences
panic,165
fear,850
sad,1028
mental,783
mind,547
sorry,657
shame,421
hate,493
hell,587
bad,1581
feel,1179
feeling,370
shit,1328
worst,931
worse,1204
blame,526
lonely,36
chaos,250
mad,184
ruined,60
anxiety,327
stress,444
stressed,86
phobia,9
shame,421
hurt,224
disorder,39
loneliness,54
turmoil,18
anger,42
horror,89
rage,60
fate,120
nervous,28
restless,1
depression,155
grief,78
worry,550
worried,714
angst,1
depressed,36
suicide,102
suffer,230
suffering,398
uncertainty,663
uneasy,7
sadness,33
afraid,194
alone,579
suicidal,14
mood,56
tension,43
anxious,81
desperate,99
dismal,25
exhausted,84
insecure,8
distress,59
distressed,8
frustration,18
disgusting,262
boredom,3
bored,39
insane,221
stupidity,178
bullshit,268
uncertain,102
displeased,0
uncomfortable,15
melancholy,0
overwhelmed,196
pessimistic,8
unhappy,13
upset,89
outrage,33
ass,444
damn,805
covidiot,164
terrify,7
terrified,47
terrifying,107
distrust,10
scare,152
scared,203
scaring,44
dread,23
failed,661
failed,661
failure,573
fuck,1057
fucking,945
miserable,35
regret,52
shock,110
shocked,253
negligence,120
betrayed,13
cry,118
crying,132
idiot,318
idiots,297
selfish,189
upheaval,12
mess,287
crisis,2070
horrible,244
violence,268
abuse,182
rape,26
stupid,849
