words,ocurrences
panic,536
fear,1782
sad,2013
mental,1500
mind,1356
sorry,1478
shame,1055
hate,1206
hell,1154
bad,2987
feel,2651
feeling,819
shit,2188
worst,2262
worse,1966
blame,1967
lonely,145
chaos,442
mad,430
ruined,143
anxiety,766
stress,751
stressed,174
phobia,8
shame,1055
hurt,420
disorder,68
loneliness,125
turmoil,99
anger,341
horror,155
rage,90
fate,113
nervous,95
restless,21
depression,472
grief,211
worry,860
worried,849
angst,7
depressed,79
suicide,271
suffer,400
suffering,2125
uncertainty,538
uneasy,14
sadness,68
afraid,520
alone,1219
suicidal,38
mood,151
tension,41
anxious,230
desperate,367
dismal,18
exhausted,102
insecure,63
distress,123
distressed,85
frustration,102
disgusting,513
boredom,80
bored,227
insane,376
stupidity,732
bullshit,891
uncertain,313
displeased,3
uncomfortable,48
melancholy,3
overwhelmed,416
pessimistic,47
unhappy,37
upset,177
outrage,156
ass,928
damn,1102
covidiot,414
terrify,3
terrified,146
terrifying,170
distrust,32
scare,232
scared,477
scaring,34
dread,18
failed,1228
failed,1228
failure,1024
fuck,2044
fucking,1647
miserable,45
regret,127
shock,308
shocked,256
negligence,254
betrayed,12
cry,253
crying,224
idiot,980
idiots,1100
selfish,463
upheaval,30
mess,403
crisis,13704
horrible,397
violence,886
abuse,464
rape,50
stupid,2289
