words,ocurrences
panic,115
fear,504
sad,481
mental,473
mind,358
sorry,504
shame,223
hate,291
hell,471
bad,1021
feel,781
feeling,256
shit,908
worst,512
worse,586
blame,279
lonely,9
chaos,159
mad,133
ruined,31
anxiety,146
stress,209
stressed,34
phobia,2
shame,223
hurt,78
disorder,28
loneliness,16
turmoil,19
anger,61
horror,31
rage,28
fate,34
nervous,37
restless,2
depression,79
grief,50
worry,316
worried,243
angst,3
depressed,14
suicide,103
suffer,186
suffering,277
uncertainty,86
uneasy,4
sadness,10
afraid,144
alone,290
suicidal,9
mood,53
tension,14
anxious,36
desperate,54
dismal,9
exhausted,37
insecure,2
distress,23
distressed,2
frustration,31
disgusting,169
boredom,1
bored,16
insane,193
stupidity,154
bullshit,235
uncertain,27
displeased,0
uncomfortable,15
melancholy,1
overwhelmed,190
pessimistic,2
unhappy,3
upset,55
outrage,57
ass,364
damn,487
covidiot,83
terrify,1
terrified,29
terrifying,45
distrust,20
scare,119
scared,158
scaring,13
dread,8
failed,278
failed,278
failure,314
fuck,851
fucking,700
miserable,21
regret,44
shock,70
shocked,107
negligence,58
betrayed,7
cry,78
crying,61
idiot,284
idiots,210
selfish,150
upheaval,16
mess,142
crisis,2294
horrible,115
violence,195
abuse,103
rape,20
stupid,711
