words,ocurrences
panic,64
fear,342
sad,255
mental,341
mind,184
sorry,191
shame,135
hate,122
hell,194
bad,450
feel,340
feeling,120
shit,255
worst,276
worse,310
blame,154
lonely,7
chaos,49
mad,59
ruined,56
anxiety,82
stress,127
stressed,17
phobia,4
shame,135
hurt,70
disorder,11
loneliness,6
turmoil,9
anger,21
horror,25
rage,15
fate,17
nervous,17
restless,1
depression,64
grief,41
worry,100
worried,172
angst,3
depressed,17
suicide,159
suffer,85
suffering,247
uncertainty,39
uneasy,1
sadness,14
afraid,84
alone,142
suicidal,7
mood,19
tension,6
anxious,33
desperate,43
dismal,2
exhausted,15
insecure,3
distress,22
distressed,6
frustration,8
disgusting,56
boredom,4
bored,13
insane,33
stupidity,77
bullshit,121
uncertain,13
displeased,0
uncomfortable,7
melancholy,0
overwhelmed,102
pessimistic,2
unhappy,5
upset,18
outrage,14
ass,83
damn,123
covidiot,18
terrify,4
terrified,7
terrifying,23
distrust,10
scare,43
scared,43
scaring,10
dread,2
failed,199
failed,199
failure,120
fuck,253
fucking,183
miserable,30
regret,17
shock,33
shocked,46
negligence,18
betrayed,6
cry,31
crying,20
idiot,112
idiots,87
selfish,49
upheaval,2
mess,76
crisis,722
horrible,49
violence,187
abuse,76
rape,11
stupid,204
