words,ocurrences
panic,51
fear,213
sad,151
mental,291
mind,211
sorry,192
shame,119
hate,93
hell,223
bad,386
feel,312
feeling,133
shit,225
worst,167
worse,233
blame,177
lonely,5
chaos,30
mad,35
ruined,11
anxiety,106
stress,107
stressed,14
phobia,4
shame,119
hurt,75
disorder,39
loneliness,20
turmoil,3
anger,15
horror,28
rage,7
fate,30
nervous,15
restless,2
depression,67
grief,29
worry,91
worried,74
angst,1
depressed,5
suicide,44
suffer,83
suffering,134
uncertainty,40
uneasy,4
sadness,4
afraid,97
alone,190
suicidal,6
mood,19
tension,3
anxious,11
desperate,39
dismal,5
exhausted,17
insecure,4
distress,20
distressed,6
frustration,12
disgusting,105
boredom,2
bored,4
insane,60
stupidity,52
bullshit,92
uncertain,18
displeased,0
uncomfortable,10
melancholy,0
overwhelmed,29
pessimistic,3
unhappy,3
upset,12
outrage,20
ass,78
damn,120
covidiot,16
terrify,2
terrified,16
terrifying,24
distrust,19
scare,50
scared,58
scaring,4
dread,0
failed,115
failed,115
failure,139
fuck,224
fucking,194
miserable,5
regret,20
shock,30
shocked,42
negligence,23
betrayed,9
cry,29
crying,31
idiot,66
idiots,69
selfish,68
upheaval,4
mess,46
crisis,520
horrible,36
violence,88
abuse,87
rape,7
stupid,191
