words,ocurrences
panic,321
fear,944
sad,818
mental,1037
mind,664
sorry,603
shame,348
hate,542
hell,480
bad,1327
feel,1110
feeling,355
shit,961
worst,823
worse,1011
blame,495
lonely,33
chaos,297
mad,169
ruined,52
anxiety,414
stress,424
stressed,99
phobia,2
shame,348
hurt,221
disorder,31
loneliness,111
turmoil,23
anger,119
horror,35
rage,56
fate,124
nervous,92
restless,11
depression,193
grief,55
worry,378
worried,766
angst,5
depressed,28
suicide,123
suffer,213
suffering,408
uncertainty,320
uneasy,4
sadness,33
afraid,194
alone,597
suicidal,14
mood,64
tension,32
anxious,90
desperate,138
dismal,16
exhausted,70
insecure,15
distress,59
distressed,10
frustration,36
disgusting,182
boredom,2
bored,84
insane,267
stupidity,140
bullshit,250
uncertain,121
displeased,1
uncomfortable,18
melancholy,1
overwhelmed,125
pessimistic,14
unhappy,23
upset,61
outrage,41
ass,397
damn,508
covidiot,84
terrify,12
terrified,53
terrifying,99
distrust,35
scare,168
scared,214
scaring,23
dread,16
failed,991
failed,991
failure,616
fuck,858
fucking,755
miserable,19
regret,34
shock,272
shocked,111
negligence,98
betrayed,12
cry,96
crying,82
idiot,424
idiots,268
selfish,217
upheaval,26
mess,190
crisis,2291
horrible,203
violence,342
abuse,131
rape,37
stupid,699
