words,ocurrences
panic,291
fear,804
sad,1189
mental,676
mind,679
sorry,861
shame,678
hate,727
hell,769
bad,1721
feel,1307
feeling,365
shit,1627
worst,1095
worse,1147
blame,569
lonely,48
chaos,169
mad,192
ruined,57
anxiety,217
stress,251
stressed,88
phobia,4
shame,678
hurt,163
disorder,90
loneliness,66
turmoil,29
anger,89
horror,84
rage,108
fate,34
nervous,39
restless,4
depression,184
grief,88
worry,495
worried,609
angst,6
depressed,34
suicide,155
suffer,264
suffering,622
uncertainty,123
uneasy,4
sadness,34
afraid,246
alone,814
suicidal,10
mood,36
tension,11
anxious,33
desperate,103
dismal,19
exhausted,83
insecure,21
distress,43
distressed,5
frustration,35
disgusting,439
boredom,13
bored,64
insane,265
stupidity,262
bullshit,337
uncertain,57
displeased,1
uncomfortable,44
melancholy,1
overwhelmed,291
pessimistic,5
unhappy,34
upset,97
outrage,57
ass,735
damn,815
covidiot,140
terrify,4
terrified,62
terrifying,98
distrust,22
scare,165
scared,232
scaring,12
dread,12
failed,689
failed,689
failure,772
fuck,1360
fucking,1275
miserable,56
regret,34
shock,130
shocked,197
negligence,156
betrayed,8
cry,108
crying,129
idiot,525
idiots,403
selfish,525
upheaval,6
mess,237
crisis,2000
horrible,280
violence,337
abuse,170
rape,25
stupid,1204
