words,ocurrences
panic,41
fear,251
sad,176
mental,358
mind,208
sorry,156
shame,163
hate,145
hell,604
bad,402
feel,376
feeling,132
shit,323
worst,303
worse,262
blame,191
lonely,7
chaos,41
mad,47
ruined,22
anxiety,71
stress,84
stressed,12
phobia,2
shame,163
hurt,108
disorder,25
loneliness,9
turmoil,7
anger,7
horror,21
rage,15
fate,4
nervous,20
restless,2
depression,80
grief,25
worry,122
worried,86
angst,1
depressed,6
suicide,42
suffer,57
suffering,108
uncertainty,51
uneasy,0
sadness,5
afraid,76
alone,200
suicidal,5
mood,26
tension,3
anxious,46
desperate,18
dismal,8
exhausted,11
insecure,5
distress,11
distressed,2
frustration,10
disgusting,101
boredom,12
bored,6
insane,76
stupidity,49
bullshit,138
uncertain,40
displeased,0
uncomfortable,12
melancholy,0
overwhelmed,35
pessimistic,1
unhappy,3
upset,27
outrage,26
ass,103
damn,159
covidiot,12
terrify,0
terrified,12
terrifying,10
distrust,9
scare,51
scared,67
scaring,7
dread,3
failed,132
failed,132
failure,135
fuck,307
fucking,271
miserable,12
regret,21
shock,34
shocked,46
negligence,34
betrayed,2
cry,21
crying,24
idiot,110
idiots,86
selfish,73
upheaval,7
mess,47
crisis,470
horrible,48
violence,107
abuse,82
rape,10
stupid,281
