words,ocurrences
panic,107
fear,398
sad,156
mental,538
mind,222
sorry,269
shame,176
hate,154
hell,217
bad,507
feel,420
feeling,183
shit,336
worst,266
worse,394
blame,213
lonely,4
chaos,352
mad,55
ruined,24
anxiety,103
stress,153
stressed,20
phobia,7
shame,176
hurt,52
disorder,32
loneliness,12
turmoil,11
anger,24
horror,16
rage,14
fate,28
nervous,24
restless,3
depression,90
grief,43
worry,215
worried,316
angst,2
depressed,10
suicide,73
suffer,97
suffering,272
uncertainty,61
uneasy,1
sadness,7
afraid,84
alone,297
suicidal,14
mood,12
tension,5
anxious,32
desperate,45
dismal,2
exhausted,19
insecure,5
distress,59
distressed,2
frustration,21
disgusting,72
boredom,1
bored,33
insane,59
stupidity,69
bullshit,131
uncertain,40
displeased,0
uncomfortable,7
melancholy,1
overwhelmed,59
pessimistic,3
unhappy,7
upset,19
outrage,19
ass,91
damn,148
covidiot,18
terrify,1
terrified,17
terrifying,28
distrust,12
scare,103
scared,99
scaring,10
dread,2
failed,216
failed,216
failure,384
fuck,314
fucking,256
miserable,15
regret,42
shock,45
shocked,41
negligence,73
betrayed,6
cry,34
crying,55
idiot,77
idiots,120
selfish,65
upheaval,9
mess,56
crisis,819
horrible,63
violence,127
abuse,62
rape,3
stupid,303
