words,ocurrences
panic,96
fear,612
sad,1528
mental,527
mind,327
sorry,755
shame,264
hate,298
hell,371
bad,891
feel,637
feeling,231
shit,649
worst,555
worse,680
blame,405
lonely,8
chaos,272
mad,81
ruined,42
anxiety,159
stress,108
stressed,27
phobia,1
shame,264
hurt,108
disorder,42
loneliness,33
turmoil,13
anger,74
horror,111
rage,30
fate,20
nervous,29
restless,1
depression,72
grief,68
worry,243
worried,305
angst,3
depressed,21
suicide,93
suffer,175
suffering,511
uncertainty,102
uneasy,3
sadness,10
afraid,205
alone,329
suicidal,8
mood,21
tension,3
anxious,39
desperate,67
dismal,5
exhausted,35
insecure,10
distress,42
distressed,7
frustration,62
disgusting,335
boredom,4
bored,7
insane,138
stupidity,192
bullshit,205
uncertain,43
displeased,0
uncomfortable,11
melancholy,0
overwhelmed,89
pessimistic,4
unhappy,9
upset,49
outrage,55
ass,239
damn,361
covidiot,34
terrify,2
terrified,22
terrifying,41
distrust,20
scare,128
scared,151
scaring,13
dread,1
failed,266
failed,266
failure,239
fuck,482
fucking,490
miserable,23
regret,61
shock,56
shocked,105
negligence,65
betrayed,4
cry,89
crying,30
idiot,244
idiots,208
selfish,155
upheaval,7
mess,127
crisis,1095
horrible,141
violence,199
abuse,117
rape,19
stupid,574
