words,ocurrences
panic,254
fear,5538
sad,163
mental,310
mind,275
sorry,185
shame,140
hate,225
hell,241
bad,653
feel,400
feeling,138
shit,455
worst,325
worse,537
blame,264
lonely,4
chaos,54
mad,63
ruined,35
anxiety,86
stress,136
stressed,25
phobia,2
shame,140
hurt,68
disorder,24
loneliness,19
turmoil,48
anger,25
horror,36
rage,20
fate,12
nervous,19
restless,2
depression,32
grief,26
worry,155
worried,211
angst,1
depressed,10
suicide,81
suffer,89
suffering,137
uncertainty,88
uneasy,5
sadness,7
afraid,103
alone,233
suicidal,4
mood,22
tension,3
anxious,17
desperate,28
dismal,4
exhausted,21
insecure,11
distress,30
distressed,4
frustration,22
disgusting,167
boredom,4
bored,7
insane,114
stupidity,81
bullshit,153
uncertain,62
displeased,0
uncomfortable,41
melancholy,0
overwhelmed,54
pessimistic,4
unhappy,10
upset,26
outrage,17
ass,133
damn,310
covidiot,100
terrify,1
terrified,22
terrifying,29
distrust,10
scare,123
scared,82
scaring,10
dread,2
failed,162
failed,162
failure,255
fuck,478
fucking,383
miserable,11
regret,14
shock,34
shocked,38
negligence,33
betrayed,7
cry,38
crying,37
idiot,141
idiots,103
selfish,95
upheaval,5
mess,64
crisis,516
horrible,65
violence,328
abuse,80
rape,15
stupid,332
