words,ocurrences
panic,458
fear,1267
sad,1211
mental,1594
mind,1119
sorry,862
shame,626
hate,684
hell,748
bad,2139
feel,2227
feeling,696
shit,1493
worst,1586
worse,1489
blame,1179
lonely,121
chaos,242
mad,339
ruined,124
anxiety,730
stress,713
stressed,137
phobia,5
shame,626
hurt,278
disorder,94
loneliness,125
turmoil,56
anger,176
horror,86
rage,62
fate,102
nervous,65
restless,16
depression,484
grief,175
worry,556
worried,630
angst,6
depressed,77
suicide,303
suffer,390
suffering,791
uncertainty,533
uneasy,32
sadness,60
afraid,400
alone,1095
suicidal,7
mood,128
tension,49
anxious,157
desperate,373
dismal,57
exhausted,43
insecure,30
distress,139
distressed,24
frustration,50
disgusting,353
boredom,46
bored,152
insane,260
stupidity,248
bullshit,560
uncertain,374
displeased,1
uncomfortable,77
melancholy,3
overwhelmed,344
pessimistic,38
unhappy,19
upset,117
outrage,115
ass,515
damn,666
covidiot,65
terrify,5
terrified,57
terrifying,132
distrust,25
scare,177
scared,458
scaring,36
dread,24
failed,924
failed,924
failure,776
fuck,1165
fucking,1103
miserable,50
regret,91
shock,248
shocked,205
negligence,165
betrayed,16
cry,229
crying,192
idiot,518
idiots,433
selfish,213
upheaval,30
mess,280
crisis,10564
horrible,313
violence,654
abuse,759
rape,67
stupid,1172
