words,ocurrences
panic,300
fear,1301
sad,1771
mental,1667
mind,857
sorry,1206
shame,750
hate,902
hell,1499
bad,2781
feel,1871
feeling,654
shit,2370
worst,1751
worse,2084
blame,828
lonely,53
chaos,217
mad,254
ruined,101
anxiety,487
stress,650
stressed,171
phobia,3
shame,750
hurt,313
disorder,319
loneliness,87
turmoil,59
anger,175
horror,109
rage,137
fate,74
nervous,63
restless,3
depression,312
grief,293
worry,712
worried,917
angst,13
depressed,64
suicide,286
suffer,413
suffering,798
uncertainty,239
uneasy,7
sadness,39
afraid,264
alone,809
suicidal,30
mood,103
tension,38
anxious,92
desperate,150
dismal,20
exhausted,109
insecure,32
distress,52
distressed,7
frustration,49
disgusting,404
boredom,8
bored,73
insane,379
stupidity,322
bullshit,455
uncertain,124
displeased,0
uncomfortable,62
melancholy,0
overwhelmed,354
pessimistic,22
unhappy,22
upset,137
outrage,61
ass,918
damn,1640
covidiot,87
terrify,12
terrified,90
terrifying,321
distrust,31
scare,414
scared,306
scaring,30
dread,16
failed,1119
failed,1119
failure,941
fuck,2298
fucking,2081
miserable,49
regret,95
shock,177
shocked,423
negligence,230
betrayed,24
cry,193
crying,232
idiot,624
idiots,636
selfish,596
upheaval,10
mess,335
crisis,3378
horrible,386
violence,288
abuse,284
rape,60
stupid,1481
