words,ocurrences
panic,370
fear,1643
sad,1091
mental,1376
mind,885
sorry,855
shame,644
hate,1119
hell,815
bad,2060
feel,1838
feeling,528
shit,2129
worst,1797
worse,1500
blame,1351
lonely,61
chaos,625
mad,348
ruined,121
anxiety,524
stress,686
stressed,134
phobia,9
shame,644
hurt,403
disorder,88
loneliness,80
turmoil,153
anger,279
horror,117
rage,298
fate,48
nervous,128
restless,9
depression,461
grief,172
worry,878
worried,968
angst,12
depressed,52
suicide,154
suffer,354
suffering,981
uncertainty,366
uneasy,16
sadness,64
afraid,490
alone,762
suicidal,14
mood,93
tension,101
anxious,208
desperate,224
dismal,25
exhausted,69
insecure,37
distress,113
distressed,52
frustration,85
disgusting,446
boredom,20
bored,166
insane,242
stupidity,204
bullshit,483
uncertain,240
displeased,1
uncomfortable,77
melancholy,2
overwhelmed,154
pessimistic,13
unhappy,22
upset,130
outrage,145
ass,610
damn,714
covidiot,79
terrify,7
terrified,106
terrifying,109
distrust,32
scare,199
scared,562
scaring,26
dread,22
failed,1311
failed,1311
failure,843
fuck,2289
fucking,1527
miserable,45
regret,261
shock,238
shocked,176
negligence,104
betrayed,19
cry,157
crying,143
idiot,373
idiots,348
selfish,172
upheaval,32
mess,324
crisis,8256
horrible,253
violence,1776
abuse,390
rape,195
stupid,826
