words,ocurrences
panic,39
fear,284
sad,234
mental,200
mind,150
sorry,143
shame,116
hate,149
hell,157
bad,387
feel,308
feeling,94
shit,270
worst,292
worse,271
blame,142
lonely,4
chaos,24
mad,45
ruined,13
anxiety,45
stress,100
stressed,21
phobia,1
shame,116
hurt,62
disorder,21
loneliness,9
turmoil,2
anger,24
horror,17
rage,13
fate,12
nervous,13
restless,34
depression,28
grief,30
worry,90
worried,90
angst,0
depressed,2
suicide,31
suffer,64
suffering,101
uncertainty,17
uneasy,1
sadness,9
afraid,128
alone,153
suicidal,7
mood,17
tension,3
anxious,14
desperate,31
dismal,3
exhausted,9
insecure,2
distress,8
distressed,1
frustration,11
disgusting,100
boredom,2
bored,2
insane,49
stupidity,68
bullshit,114
uncertain,11
displeased,0
uncomfortable,12
melancholy,0
overwhelmed,172
pessimistic,1
unhappy,3
upset,13
outrage,17
ass,88
damn,130
covidiot,25
terrify,2
terrified,12
terrifying,26
distrust,8
scare,28
scared,55
scaring,4
dread,0
failed,1059
failed,1059
failure,110
fuck,203
fucking,170
miserable,11
regret,23
shock,42
shocked,34
negligence,30
betrayed,7
cry,20
crying,25
idiot,100
idiots,73
selfish,82
upheaval,1
mess,37
crisis,670
horrible,50
violence,47
abuse,37
rape,5
stupid,308
