words,ocurrences
panic,141
fear,431
sad,348
mental,382
mind,276
sorry,275
shame,329
hate,473
hell,313
bad,688
feel,750
feeling,257
shit,676
worst,367
worse,509
blame,234
lonely,23
chaos,79
mad,96
ruined,38
anxiety,140
stress,125
stressed,30
phobia,2
shame,329
hurt,104
disorder,43
loneliness,40
turmoil,4
anger,91
horror,29
rage,30
fate,20
nervous,41
restless,0
depression,153
grief,55
worry,220
worried,253
angst,1
depressed,16
suicide,48
suffer,145
suffering,332
uncertainty,60
uneasy,2
sadness,21
afraid,115
alone,261
suicidal,14
mood,21
tension,3
anxious,39
desperate,68
dismal,6
exhausted,440
insecure,9
distress,27
distressed,2
frustration,36
disgusting,146
boredom,15
bored,26
insane,82
stupidity,118
bullshit,240
uncertain,31
displeased,0
uncomfortable,20
melancholy,0
overwhelmed,56
pessimistic,3
unhappy,23
upset,59
outrage,48
ass,256
damn,359
covidiot,91
terrify,1
terrified,16
terrifying,34
distrust,16
scare,87
scared,90
scaring,5
dread,3
failed,330
failed,330
failure,270
fuck,606
fucking,583
miserable,22
regret,26
shock,50
shocked,60
negligence,37
betrayed,15
cry,90
crying,69
idiot,181
idiots,166
selfish,97
upheaval,1
mess,94
crisis,1021
horrible,96
violence,207
abuse,107
rape,50
stupid,484
