words,ocurrences
panic,138
fear,416
sad,335
mental,334
mind,254
sorry,262
shame,158
hate,206
hell,287
bad,594
feel,471
feeling,182
shit,413
worst,379
worse,395
blame,216
lonely,3
chaos,55
mad,61
ruined,14
anxiety,81
stress,143
stressed,29
phobia,4
shame,158
hurt,72
disorder,12
loneliness,6
turmoil,6
anger,80
horror,13
rage,21
fate,13
nervous,19
restless,3
depression,72
grief,46
worry,147
worried,136
angst,2
depressed,8
suicide,105
suffer,92
suffering,164
uncertainty,76
uneasy,1
sadness,6
afraid,85
alone,215
suicidal,2
mood,15
tension,9
anxious,26
desperate,46
dismal,1
exhausted,22
insecure,5
distress,26
distressed,4
frustration,64
disgusting,138
boredom,1
bored,6
insane,70
stupidity,88
bullshit,145
uncertain,33
displeased,1
uncomfortable,11
melancholy,0
overwhelmed,73
pessimistic,1
unhappy,10
upset,17
outrage,22
ass,148
damn,208
covidiot,47
terrify,2
terrified,12
terrifying,16
distrust,106
scare,91
scared,104
scaring,8
dread,4
failed,213
failed,213
failure,203
fuck,297
fucking,288
miserable,15
regret,112
shock,73
shocked,54
negligence,38
betrayed,2
cry,37
crying,33
idiot,113
idiots,141
selfish,110
upheaval,5
mess,85
crisis,841
horrible,68
violence,109
abuse,103
rape,13
stupid,387
