words,ocurrences
panic,288
fear,751
sad,387
mental,844
mind,473
sorry,427
shame,415
hate,372
hell,497
bad,975
feel,1085
feeling,362
shit,949
worst,720
worse,567
blame,440
lonely,24
chaos,112
mad,135
ruined,67
anxiety,272
stress,238
stressed,37
phobia,3
shame,415
hurt,131
disorder,62
loneliness,24
turmoil,37
anger,44
horror,55
rage,45
fate,32
nervous,67
restless,1
depression,95
grief,78
worry,320
worried,291
angst,8
depressed,22
suicide,75
suffer,158
suffering,544
uncertainty,91
uneasy,8
sadness,23
afraid,169
alone,333
suicidal,11
mood,59
tension,15
anxious,321
desperate,141
dismal,4
exhausted,67
insecure,9
distress,58
distressed,21
frustration,32
disgusting,133
boredom,1
bored,25
insane,79
stupidity,116
bullshit,192
uncertain,74
displeased,8
uncomfortable,25
melancholy,2
overwhelmed,71
pessimistic,6
unhappy,9
upset,55
outrage,27
ass,333
damn,399
covidiot,29
terrify,4
terrified,44
terrifying,39
distrust,97
scare,70
scared,196
scaring,16
dread,8
failed,499
failed,499
failure,559
fuck,978
fucking,706
miserable,59
regret,29
shock,78
shocked,87
negligence,68
betrayed,9
cry,122
crying,80
idiot,182
idiots,273
selfish,127
upheaval,1
mess,139
crisis,2507
horrible,99
violence,372
abuse,188
rape,58
stupid,632
