words,ocurrences
panic,140
fear,575
sad,575
mental,1954
mind,448
sorry,492
shame,311
hate,341
hell,453
bad,1265
feel,1059
feeling,434
shit,809
worst,1241
worse,806
blame,588
lonely,29
chaos,138
mad,147
ruined,35
anxiety,352
stress,374
stressed,70
phobia,5
shame,311
hurt,189
disorder,72
loneliness,61
turmoil,28
anger,85
horror,62
rage,85
fate,25
nervous,38
restless,6
depression,243
grief,118
worry,307
worried,349
angst,2
depressed,56
suicide,130
suffer,189
suffering,296
uncertainty,247
uneasy,4
sadness,35
afraid,200
alone,686
suicidal,21
mood,50
tension,24
anxious,67
desperate,157
dismal,43
exhausted,74
insecure,11
distress,91
distressed,23
frustration,57
disgusting,169
boredom,8
bored,41
insane,155
stupidity,96
bullshit,200
uncertain,92
displeased,1
uncomfortable,45
melancholy,1
overwhelmed,154
pessimistic,5
unhappy,7
upset,55
outrage,76
ass,367
damn,374
covidiot,97
terrify,2
terrified,32
terrifying,169
distrust,26
scare,77
scared,131
scaring,6
dread,9
failed,660
failed,660
failure,509
fuck,785
fucking,618
miserable,21
regret,38
shock,106
shocked,194
negligence,90
betrayed,9
cry,73
crying,61
idiot,212
idiots,164
selfish,141
upheaval,12
mess,198
crisis,2842
horrible,143
violence,245
abuse,162
rape,15
stupid,444
