words,ocurrences
panic,224
fear,632
sad,264
mental,292
mind,332
sorry,347
shame,152
hate,253
hell,338
bad,827
feel,698
feeling,261
shit,750
worst,412
worse,438
blame,338
lonely,12
chaos,87
mad,111
ruined,48
anxiety,122
stress,171
stressed,50
phobia,3
shame,152
hurt,72
disorder,27
loneliness,15
turmoil,8
anger,26
horror,32
rage,26
fate,9
nervous,26
restless,2
depression,54
grief,43
worry,206
worried,227
angst,9
depressed,13
suicide,57
suffer,135
suffering,196
uncertainty,130
uneasy,0
sadness,6
afraid,120
alone,366
suicidal,7
mood,21
tension,5
anxious,31
desperate,68
dismal,6
exhausted,88
insecure,7
distress,36
distressed,1
frustration,55
disgusting,104
boredom,1
bored,12
insane,120
stupidity,102
bullshit,218
uncertain,32
displeased,2
uncomfortable,12
melancholy,0
overwhelmed,152
pessimistic,9
unhappy,8
upset,34
outrage,19
ass,189
damn,379
covidiot,42
terrify,2
terrified,21
terrifying,27
distrust,18
scare,152
scared,122
scaring,18
dread,13
failed,257
failed,257
failure,187
fuck,589
fucking,488
miserable,13
regret,41
shock,76
shocked,88
negligence,44
betrayed,4
cry,52
crying,41
idiot,194
idiots,195
selfish,111
upheaval,4
mess,101
crisis,694
horrible,101
violence,92
abuse,74
rape,13
stupid,438
