words,ocurrences
panic,45
fear,239
sad,299
mental,481
mind,181
sorry,279
shame,114
hate,128
hell,215
bad,386
feel,376
feeling,157
shit,357
worst,224
worse,328
blame,177
lonely,11
chaos,33
mad,46
ruined,20
anxiety,138
stress,115
stressed,48
phobia,2
shame,114
hurt,53
disorder,34
loneliness,20
turmoil,6
anger,25
horror,36
rage,13
fate,7
nervous,9
restless,21
depression,118
grief,24
worry,121
worried,71
angst,0
depressed,32
suicide,37
suffer,73
suffering,134
uncertainty,62
uneasy,4
sadness,1
afraid,69
alone,393
suicidal,7
mood,13
tension,10
anxious,22
desperate,71
dismal,8
exhausted,35
insecure,7
distress,16
distressed,2
frustration,25
disgusting,309
boredom,1
bored,3
insane,48
stupidity,60
bullshit,97
uncertain,15
displeased,0
uncomfortable,6
melancholy,1
overwhelmed,53
pessimistic,0
unhappy,4
upset,16
outrage,12
ass,141
damn,153
covidiot,15
terrify,0
terrified,22
terrifying,7
distrust,10
scare,40
scared,65
scaring,0
dread,4
failed,187
failed,187
failure,161
fuck,245
fucking,215
miserable,12
regret,20
shock,39
shocked,52
negligence,18
betrayed,4
cry,26
crying,22
idiot,88
idiots,100
selfish,83
upheaval,1
mess,61
crisis,908
horrible,64
violence,171
abuse,79
rape,24
stupid,256
