words,ocurrences
panic,60
fear,455
sad,445
mental,347
mind,281
sorry,358
shame,248
hate,234
hell,390
bad,764
feel,594
feeling,172
shit,501
worst,322
worse,514
blame,252
lonely,16
chaos,52
mad,92
ruined,33
anxiety,141
stress,129
stressed,26
phobia,0
shame,248
hurt,83
disorder,22
loneliness,18
turmoil,7
anger,30
horror,43
rage,26
fate,21
nervous,29
restless,0
depression,74
grief,50
worry,182
worried,167
angst,5
depressed,6
suicide,97
suffer,162
suffering,229
uncertainty,62
uneasy,4
sadness,19
afraid,100
alone,281
suicidal,11
mood,15
tension,7
anxious,18
desperate,35
dismal,5
exhausted,36
insecure,4
distress,39
distressed,4
frustration,17
disgusting,113
boredom,5
bored,16
insane,99
stupidity,179
bullshit,204
uncertain,33
displeased,0
uncomfortable,18
melancholy,0
overwhelmed,165
pessimistic,2
unhappy,4
upset,39
outrage,27
ass,251
damn,284
covidiot,79
terrify,1
terrified,22
terrifying,53
distrust,19
scare,103
scared,108
scaring,8
dread,4
failed,255
failed,255
failure,229
fuck,446
fucking,424
miserable,40
regret,77
shock,47
shocked,59
negligence,87
betrayed,4
cry,50
crying,36
idiot,217
idiots,244
selfish,139
upheaval,8
mess,98
crisis,986
horrible,98
violence,84
abuse,108
rape,19
stupid,557
