words,ocurrences
panic,45
fear,209
sad,204
mental,235
mind,172
sorry,166
shame,79
hate,89
hell,154
bad,382
feel,249
feeling,93
shit,226
worst,167
worse,225
blame,126
lonely,4
chaos,35
mad,42
ruined,21
anxiety,47
stress,62
stressed,6
phobia,0
shame,79
hurt,36
disorder,29
loneliness,6
turmoil,4
anger,38
horror,7
rage,17
fate,9
nervous,24
restless,0
depression,15
grief,12
worry,72
worried,138
angst,1
depressed,12
suicide,69
suffer,230
suffering,271
uncertainty,34
uneasy,1
sadness,3
afraid,59
alone,162
suicidal,4
mood,11
tension,7
anxious,8
desperate,29
dismal,0
exhausted,10
insecure,1
distress,7
distressed,3
frustration,3
disgusting,57
boredom,0
bored,2
insane,77
stupidity,49
bullshit,81
uncertain,11
displeased,0
uncomfortable,7
melancholy,0
overwhelmed,38
pessimistic,2
unhappy,2
upset,18
outrage,10
ass,66
damn,111
covidiot,21
terrify,1
terrified,10
terrifying,8
distrust,11
scare,26
scared,51
scaring,10
dread,3
failed,107
failed,107
failure,71
fuck,248
fucking,179
miserable,6
regret,11
shock,21
shocked,31
negligence,13
betrayed,4
cry,18
crying,23
idiot,61
idiots,77
selfish,35
upheaval,0
mess,38
crisis,393
horrible,31
violence,399
abuse,56
rape,18
stupid,165
