words,ocurrences
panic,956
fear,1679
sad,1748
mental,1182
mind,1260
sorry,1608
shame,951
hate,1252
hell,1153
bad,2705
feel,2306
feeling,1022
shit,2700
worst,1784
worse,1630
blame,1516
lonely,123
chaos,341
mad,385
ruined,130
anxiety,868
stress,696
stressed,176
phobia,8
shame,951
hurt,446
disorder,62
loneliness,86
turmoil,30
anger,199
horror,134
rage,96
fate,108
nervous,58
restless,9
depression,304
grief,167
worry,848
worried,862
angst,13
depressed,74
suicide,228
suffer,405
suffering,782
uncertainty,473
uneasy,20
sadness,99
afraid,422
alone,1121
suicidal,19
mood,179
tension,77
anxious,194
desperate,303
dismal,22
exhausted,63
insecure,28
distress,122
distressed,22
frustration,56
disgusting,575
boredom,161
bored,305
insane,318
stupidity,402
bullshit,751
uncertain,300
displeased,1
uncomfortable,67
melancholy,5
overwhelmed,303
pessimistic,17
unhappy,27
upset,143
outrage,140
ass,981
damn,1090
covidiot,188
terrify,6
terrified,158
terrifying,198
distrust,17
scare,262
scared,553
scaring,33
dread,25
failed,982
failed,982
failure,1043
fuck,2222
fucking,1862
miserable,55
regret,100
shock,277
shocked,150
negligence,301
betrayed,21
cry,233
crying,218
idiot,710
idiots,598
selfish,317
upheaval,28
mess,350
crisis,10815
horrible,408
violence,504
abuse,394
rape,54
stupid,1479
