words,ocurrences
panic,429
fear,1612
sad,3063
mental,932
mind,1059
sorry,1656
shame,910
hate,1142
hell,1714
bad,3028
feel,2295
feeling,650
shit,2529
worst,3596
worse,1670
blame,1627
lonely,69
chaos,350
mad,324
ruined,135
anxiety,413
stress,506
stressed,100
phobia,8
shame,910
hurt,344
disorder,63
loneliness,67
turmoil,39
anger,140
horror,151
rage,71
fate,91
nervous,93
restless,2
depression,526
grief,139
worry,624
worried,691
angst,5
depressed,85
suicide,333
suffer,425
suffering,765
uncertainty,345
uneasy,29
sadness,73
afraid,462
alone,783
suicidal,26
mood,61
tension,33
anxious,122
desperate,288
dismal,69
exhausted,80
insecure,37
distress,78
distressed,13
frustration,54
disgusting,492
boredom,17
bored,68
insane,375
stupidity,745
bullshit,658
uncertain,165
displeased,7
uncomfortable,74
melancholy,0
overwhelmed,203
pessimistic,15
unhappy,40
upset,137
outrage,101
ass,1055
damn,1643
covidiot,321
terrify,9
terrified,73
terrifying,111
distrust,24
scare,285
scared,449
scaring,28
dread,57
failed,1442
failed,1442
failure,1234
fuck,2093
fucking,1934
miserable,74
regret,169
shock,249
shocked,236
negligence,273
betrayed,21
cry,148
crying,177
idiot,1065
idiots,640
selfish,509
upheaval,24
mess,379
crisis,4691
horrible,439
violence,515
abuse,277
rape,80
stupid,2370
