words,ocurrences
panic,96
fear,789
sad,518
mental,871
mind,505
sorry,455
shame,347
hate,450
hell,479
bad,1221
feel,1030
feeling,420
shit,1006
worst,892
worse,799
blame,513
lonely,51
chaos,143
mad,159
ruined,56
anxiety,247
stress,249
stressed,80
phobia,1
shame,347
hurt,143
disorder,36
loneliness,45
turmoil,26
anger,227
horror,132
rage,37
fate,22
nervous,39
restless,4
depression,171
grief,200
worry,263
worried,326
angst,4
depressed,26
suicide,203
suffer,309
suffering,387
uncertainty,196
uneasy,2
sadness,25
afraid,169
alone,418
suicidal,46
mood,62
tension,10
anxious,69
desperate,123
dismal,12
exhausted,164
insecure,17
distress,45
distressed,3
frustration,60
disgusting,212
boredom,15
bored,33
insane,140
stupidity,115
bullshit,269
uncertain,80
displeased,1
uncomfortable,19
melancholy,2
overwhelmed,150
pessimistic,12
unhappy,14
upset,70
outrage,59
ass,327
damn,445
covidiot,56
terrify,5
terrified,43
terrifying,60
distrust,27
scare,107
scared,168
scaring,13
dread,5
failed,490
failed,490
failure,649
fuck,928
fucking,812
miserable,23
regret,49
shock,98
shocked,130
negligence,77
betrayed,13
cry,62
crying,84
idiot,264
idiots,217
selfish,133
upheaval,9
mess,217
crisis,2128
horrible,163
violence,240
abuse,131
rape,15
stupid,638
