words,ocurrences
panic,102
fear,481
sad,284
mental,328
mind,323
sorry,235
shame,208
hate,333
hell,303
bad,691
feel,673
feeling,255
shit,541
worst,433
worse,404
blame,237
lonely,15
chaos,132
mad,89
ruined,36
anxiety,159
stress,148
stressed,28
phobia,1
shame,208
hurt,107
disorder,32
loneliness,27
turmoil,20
anger,43
horror,31
rage,21
fate,13
nervous,39
restless,4
depression,85
grief,45
worry,174
worried,158
angst,1
depressed,12
suicide,42
suffer,140
suffering,181
uncertainty,82
uneasy,1
sadness,14
afraid,113
alone,231
suicidal,7
mood,20
tension,9
anxious,34
desperate,49
dismal,4
exhausted,59
insecure,5
distress,18
distressed,2
frustration,26
disgusting,94
boredom,11
bored,28
insane,80
stupidity,135
bullshit,191
uncertain,33
displeased,0
uncomfortable,14
melancholy,2
overwhelmed,74
pessimistic,5
unhappy,5
upset,52
outrage,35
ass,217
damn,345
covidiot,66
terrify,0
terrified,26
terrifying,33
distrust,17
scare,97
scared,118
scaring,4
dread,7
failed,280
failed,280
failure,534
fuck,505
fucking,373
miserable,13
regret,21
shock,65
shocked,62
negligence,40
betrayed,6
cry,68
crying,64
idiot,159
idiots,161
selfish,106
upheaval,3
mess,114
crisis,1060
horrible,89
violence,253
abuse,115
rape,41
stupid,460
