words,ocurrences
panic,243
fear,580
sad,286
mental,331
mind,298
sorry,286
shame,179
hate,255
hell,311
bad,802
feel,581
feeling,244
shit,616
worst,408
worse,465
blame,253
lonely,11
chaos,100
mad,93
ruined,163
anxiety,86
stress,117
stressed,39
phobia,1
shame,179
hurt,69
disorder,12
loneliness,13
turmoil,5
anger,23
horror,21
rage,32
fate,27
nervous,31
restless,3
depression,53
grief,47
worry,150
worried,244
angst,2
depressed,19
suicide,54
suffer,104
suffering,247
uncertainty,74
uneasy,2
sadness,11
afraid,112
alone,330
suicidal,5
mood,31
tension,9
anxious,32
desperate,51
dismal,5
exhausted,52
insecure,6
distress,34
distressed,6
frustration,34
disgusting,89
boredom,2
bored,13
insane,123
stupidity,85
bullshit,226
uncertain,38
displeased,0
uncomfortable,13
melancholy,0
overwhelmed,147
pessimistic,6
unhappy,5
upset,41
outrage,13
ass,204
damn,390
covidiot,34
terrify,1
terrified,16
terrifying,26
distrust,19
scare,157
scared,171
scaring,12
dread,11
failed,371
failed,371
failure,253
fuck,725
fucking,466
miserable,13
regret,54
shock,81
shocked,50
negligence,32
betrayed,6
cry,37
crying,78
idiot,149
idiots,167
selfish,103
upheaval,3
mess,142
crisis,583
horrible,66
violence,81
abuse,63
rape,6
stupid,384
