words,ocurrences
panic,115
fear,601
sad,312
mental,497
mind,367
sorry,270
shame,202
hate,301
hell,302
bad,770
feel,822
feeling,299
shit,474
worst,637
worse,526
blame,285
lonely,28
chaos,61
mad,79
ruined,109
anxiety,178
stress,239
stressed,33
phobia,9
shame,202
hurt,79
disorder,38
loneliness,29
turmoil,6
anger,23
horror,49
rage,34
fate,18
nervous,37
restless,3
depression,93
grief,84
worry,239
worried,287
angst,2
depressed,17
suicide,113
suffer,659
suffering,266
uncertainty,95
uneasy,6
sadness,17
afraid,173
alone,342
suicidal,14
mood,33
tension,12
anxious,46
desperate,87
dismal,9
exhausted,31
insecure,4
distress,32
distressed,10
frustration,29
disgusting,93
boredom,10
bored,35
insane,81
stupidity,90
bullshit,163
uncertain,33
displeased,0
uncomfortable,16
melancholy,0
overwhelmed,76
pessimistic,10
unhappy,7
upset,53
outrage,59
ass,150
damn,229
covidiot,22
terrify,4
terrified,15
terrifying,34
distrust,16
scare,109
scared,144
scaring,13
dread,5
failed,280
failed,280
failure,542
fuck,519
fucking,372
miserable,13
regret,18
shock,43
shocked,71
negligence,86
betrayed,5
cry,54
crying,44
idiot,147
idiots,150
selfish,132
upheaval,4
mess,111
crisis,1151
horrible,81
violence,206
abuse,95
rape,30
stupid,363
