words,ocurrences
panic,64
fear,404
sad,246
mental,295
mind,225
sorry,280
shame,112
hate,151
hell,221
bad,512
feel,436
feeling,157
shit,369
worst,266
worse,429
blame,228
lonely,4
chaos,77
mad,76
ruined,22
anxiety,92
stress,152
stressed,32
phobia,1
shame,112
hurt,62
disorder,31
loneliness,11
turmoil,6
anger,48
horror,18
rage,21
fate,16
nervous,62
restless,2
depression,46
grief,31
worry,137
worried,167
angst,4
depressed,16
suicide,61
suffer,94
suffering,591
uncertainty,65
uneasy,1
sadness,11
afraid,91
alone,186
suicidal,1
mood,16
tension,6
anxious,19
desperate,37
dismal,3
exhausted,45
insecure,7
distress,33
distressed,3
frustration,43
disgusting,68
boredom,5
bored,11
insane,79
stupidity,123
bullshit,132
uncertain,41
displeased,1
uncomfortable,7
melancholy,0
overwhelmed,268
pessimistic,3
unhappy,4
upset,34
outrage,29
ass,88
damn,200
covidiot,82
terrify,2
terrified,15
terrifying,24
distrust,19
scare,44
scared,108
scaring,5
dread,4
failed,1035
failed,1035
failure,179
fuck,278
fucking,282
miserable,11
regret,35
shock,25
shocked,44
negligence,40
betrayed,8
cry,32
crying,32
idiot,112
idiots,143
selfish,121
upheaval,5
mess,55
crisis,946
horrible,68
violence,191
abuse,60
rape,13
stupid,431
