words,ocurrences
panic,358
fear,1056
sad,1208
mental,1143
mind,798
sorry,1224
shame,780
hate,707
hell,985
bad,2281
feel,1929
feeling,570
shit,2003
worst,1400
worse,1403
blame,650
lonely,57
chaos,195
mad,265
ruined,78
anxiety,426
stress,433
stressed,59
phobia,4
shame,780
hurt,268
disorder,81
loneliness,106
turmoil,52
anger,116
horror,126
rage,132
fate,73
nervous,41
restless,3
depression,179
grief,139
worry,588
worried,711
angst,21
depressed,44
suicide,220
suffer,383
suffering,723
uncertainty,227
uneasy,8
sadness,42
afraid,330
alone,795
suicidal,20
mood,63
tension,11
anxious,70
desperate,124
dismal,8
exhausted,81
insecure,39
distress,73
distressed,14
frustration,57
disgusting,448
boredom,6
bored,43
insane,292
stupidity,299
bullshit,473
uncertain,106
displeased,4
uncomfortable,35
melancholy,3
overwhelmed,333
pessimistic,6
unhappy,24
upset,125
outrage,65
ass,1020
damn,1168
covidiot,169
terrify,10
terrified,131
terrifying,149
distrust,29
scare,150
scared,249
scaring,23
dread,27
failed,800
failed,800
failure,685
fuck,1886
fucking,1678
miserable,61
regret,69
shock,142
shocked,335
negligence,169
betrayed,17
cry,156
crying,172
idiot,636
idiots,452
selfish,388
upheaval,16
mess,296
crisis,2992
horrible,278
violence,523
abuse,237
rape,47
stupid,1208
