words,ocurrences
panic,375
fear,801
sad,382
mental,493
mind,388
sorry,349
shame,236
hate,324
hell,458
bad,821
feel,625
feeling,211
shit,881
worst,407
worse,1121
blame,436
lonely,14
chaos,230
mad,104
ruined,37
anxiety,145
stress,138
stressed,43
phobia,4
shame,236
hurt,112
disorder,27
loneliness,29
turmoil,23
anger,377
horror,34
rage,27
fate,17
nervous,32
restless,0
depression,68
grief,38
worry,264
worried,263
angst,3
depressed,13
suicide,72
suffer,211
suffering,1708
uncertainty,99
uneasy,1
sadness,9
afraid,192
alone,381
suicidal,12
mood,30
tension,8
anxious,38
desperate,70
dismal,5
exhausted,33
insecure,11
distress,33
distressed,16
frustration,28
disgusting,106
boredom,11
bored,18
insane,143
stupidity,181
bullshit,291
uncertain,25
displeased,0
uncomfortable,33
melancholy,0
overwhelmed,89
pessimistic,7
unhappy,5
upset,62
outrage,65
ass,227
damn,475
covidiot,41
terrify,3
terrified,30
terrifying,46
distrust,27
scare,106
scared,217
scaring,11
dread,3
failed,332
failed,332
failure,281
fuck,704
fucking,630
miserable,47
regret,384
shock,39
shocked,104
negligence,45
betrayed,4
cry,48
crying,59
idiot,209
idiots,289
selfish,310
upheaval,5
mess,109
crisis,2832
horrible,100
violence,160
abuse,102
rape,39
stupid,712
