words,ocurrences
panic,374
fear,618
sad,499
mental,735
mind,430
sorry,317
shame,576
hate,326
hell,369
bad,796
feel,748
feeling,376
shit,425
worst,3342
worse,570
blame,411
lonely,22
chaos,113
mad,70
ruined,35
anxiety,301
stress,269
stressed,55
phobia,9
shame,576
hurt,83
disorder,32
loneliness,36
turmoil,15
anger,95
horror,91
rage,27
fate,27
nervous,45
restless,5
depression,126
grief,110
worry,227
worried,438
angst,0
depressed,28
suicide,83
suffer,178
suffering,3507
uncertainty,91
uneasy,6
sadness,22
afraid,145
alone,339
suicidal,16
mood,49
tension,23
anxious,55
desperate,194
dismal,20
exhausted,35
insecure,8
distress,74
distressed,16
frustration,28
disgusting,117
boredom,5
bored,16
insane,81
stupidity,88
bullshit,160
uncertain,48
displeased,1
uncomfortable,15
melancholy,0
overwhelmed,246
pessimistic,8
unhappy,5
upset,37
outrage,41
ass,143
damn,206
covidiot,34
terrify,4
terrified,10
terrifying,48
distrust,18
scare,63
scared,159
scaring,12
dread,5
failed,602
failed,602
failure,580
fuck,468
fucking,379
miserable,41
regret,29
shock,69
shocked,65
negligence,132
betrayed,10
cry,101
crying,101
idiot,184
idiots,156
selfish,105
upheaval,5
mess,155
crisis,4320
horrible,135
violence,199
abuse,127
rape,32
stupid,366
