words,ocurrences
panic,317
fear,1226
sad,970
mental,2906
mind,980
sorry,760
shame,511
hate,797
hell,929
bad,1880
feel,1684
feeling,615
shit,1531
worst,1087
worse,1518
blame,1059
lonely,89
chaos,291
mad,296
ruined,82
anxiety,387
stress,518
stressed,80
phobia,5
shame,511
hurt,208
disorder,86
loneliness,66
turmoil,65
anger,136
horror,103
rage,112
fate,57
nervous,40
restless,7
depression,238
grief,169
worry,484
worried,845
angst,3
depressed,39
suicide,447
suffer,305
suffering,745
uncertainty,265
uneasy,5
sadness,39
afraid,949
alone,729
suicidal,20
mood,89
tension,37
anxious,86
desperate,665
dismal,15
exhausted,56
insecure,17
distress,91
distressed,11
frustration,47
disgusting,487
boredom,4
bored,42
insane,430
stupidity,253
bullshit,510
uncertain,145
displeased,2
uncomfortable,46
melancholy,1
overwhelmed,147
pessimistic,155
unhappy,29
upset,81
outrage,64
ass,755
damn,809
covidiot,205
terrify,4
terrified,82
terrifying,139
distrust,28
scare,342
scared,506
scaring,22
dread,16
failed,1209
failed,1209
failure,957
fuck,1304
fucking,1352
miserable,42
regret,50
shock,159
shocked,165
negligence,231
betrayed,13
cry,133
crying,102
idiot,554
idiots,335
selfish,353
upheaval,46
mess,282
crisis,2911
horrible,264
violence,419
abuse,249
rape,62
stupid,1099
