words,ocurrences
panic,250
fear,1129
sad,714
mental,579
mind,560
sorry,478
shame,401
hate,548
hell,511
bad,1385
feel,1006
feeling,280
shit,897
worst,958
worse,887
blame,631
lonely,28
chaos,375
mad,168
ruined,125
anxiety,238
stress,324
stressed,40
phobia,5
shame,401
hurt,215
disorder,53
loneliness,45
turmoil,29
anger,69
horror,60
rage,57
fate,31
nervous,53
restless,2
depression,223
grief,118
worry,426
worried,339
angst,2
depressed,45
suicide,177
suffer,208
suffering,490
uncertainty,197
uneasy,8
sadness,32
afraid,204
alone,918
suicidal,7
mood,36
tension,27
anxious,66
desperate,112
dismal,16
exhausted,36
insecure,11
distress,48
distressed,8
frustration,39
disgusting,172
boredom,7
bored,31
insane,148
stupidity,219
bullshit,336
uncertain,130
displeased,0
uncomfortable,29
melancholy,0
overwhelmed,61
pessimistic,4
unhappy,15
upset,85
outrage,65
ass,347
damn,539
covidiot,62
terrify,1
terrified,49
terrifying,49
distrust,10
scare,142
scared,241
scaring,22
dread,10
failed,839
failed,839
failure,758
fuck,891
fucking,715
miserable,25
regret,55
shock,428
shocked,103
negligence,109
betrayed,12
cry,100
crying,70
idiot,317
idiots,377
selfish,238
upheaval,21
mess,337
crisis,1923
horrible,173
violence,499
abuse,182
rape,33
stupid,786
