words,ocurrences
panic,434
fear,1640
sad,1088
mental,1933
mind,1070
sorry,996
shame,651
hate,915
hell,1211
bad,2788
feel,1967
feeling,889
shit,2272
worst,1269
worse,2030
blame,1506
lonely,138
chaos,536
mad,331
ruined,128
anxiety,327
stress,446
stressed,99
phobia,4
shame,651
hurt,299
disorder,58
loneliness,129
turmoil,60
anger,135
horror,137
rage,237
fate,286
nervous,86
restless,2
depression,254
grief,115
worry,733
worried,1110
angst,5
depressed,32
suicide,453
suffer,445
suffering,922
uncertainty,285
uneasy,4
sadness,26
afraid,1342
alone,1099
suicidal,32
mood,140
tension,24
anxious,82
desperate,317
dismal,23
exhausted,43
insecure,25
distress,159
distressed,32
frustration,62
disgusting,553
boredom,11
bored,61
insane,515
stupidity,385
bullshit,601
uncertain,132
displeased,0
uncomfortable,85
melancholy,3
overwhelmed,222
pessimistic,11
unhappy,22
upset,126
outrage,80
ass,1041
damn,1275
covidiot,599
terrify,7
terrified,80
terrifying,105
distrust,72
scare,239
scared,508
scaring,21
dread,12
failed,2256
failed,2256
failure,2957
fuck,1893
fucking,1732
miserable,70
regret,88
shock,158
shocked,230
negligence,423
betrayed,23
cry,217
crying,124
idiot,897
idiots,469
selfish,516
upheaval,23
mess,394
crisis,3960
horrible,348
violence,473
abuse,220
rape,46
stupid,1603
