words,ocurrences
panic,666
fear,1602
sad,1741
mental,1361
mind,1226
sorry,1108
shame,963
hate,994
hell,1292
bad,2527
feel,2307
feeling,868
shit,2117
worst,1834
worse,1630
blame,1324
lonely,82
chaos,360
mad,332
ruined,131
anxiety,731
stress,656
stressed,160
phobia,4
shame,963
hurt,375
disorder,72
loneliness,85
turmoil,53
anger,138
horror,179
rage,80
fate,54
nervous,57
restless,9
depression,626
grief,190
worry,829
worried,762
angst,13
depressed,66
suicide,261
suffer,401
suffering,978
uncertainty,491
uneasy,14
sadness,69
afraid,440
alone,1141
suicidal,23
mood,135
tension,52
anxious,159
desperate,279
dismal,14
exhausted,77
insecure,46
distress,154
distressed,29
frustration,65
disgusting,687
boredom,110
bored,235
insane,326
stupidity,253
bullshit,557
uncertain,278
displeased,3
uncomfortable,91
melancholy,3
overwhelmed,321
pessimistic,21
unhappy,28
upset,176
outrage,87
ass,832
damn,1023
covidiot,153
terrify,7
terrified,113
terrifying,243
distrust,27
scare,252
scared,475
scaring,28
dread,26
failed,1073
failed,1073
failure,1007
fuck,1944
fucking,1592
miserable,35
regret,98
shock,265
shocked,192
negligence,174
betrayed,25
cry,280
crying,224
idiot,623
idiots,486
selfish,285
upheaval,43
mess,316
crisis,13316
horrible,392
violence,873
abuse,607
rape,49
stupid,1438
