words,ocurrences
panic,115
fear,577
sad,418
mental,431
mind,295
sorry,378
shame,865
hate,292
hell,641
bad,762
feel,688
feeling,227
shit,689
worst,599
worse,576
blame,476
lonely,12
chaos,588
mad,93
ruined,41
anxiety,140
stress,154
stressed,48
phobia,5
shame,865
hurt,93
disorder,472
loneliness,9
turmoil,11
anger,90
horror,28
rage,19
fate,21
nervous,85
restless,0
depression,79
grief,45
worry,286
worried,318
angst,3
depressed,27
suicide,68
suffer,192
suffering,3468
uncertainty,89
uneasy,7
sadness,11
afraid,145
alone,458
suicidal,11
mood,35
tension,9
anxious,49
desperate,78
dismal,1
exhausted,39
insecure,10
distress,37
distressed,5
frustration,43
disgusting,152
boredom,3
bored,21
insane,699
stupidity,161
bullshit,191
uncertain,25
displeased,0
uncomfortable,24
melancholy,0
overwhelmed,71
pessimistic,2
unhappy,6
upset,35
outrage,41
ass,163
damn,335
covidiot,24
terrify,1
terrified,20
terrifying,75
distrust,13
scare,107
scared,166
scaring,86
dread,4
failed,315
failed,315
failure,272
fuck,1116
fucking,624
miserable,21
regret,48
shock,295
shocked,87
negligence,79
betrayed,15
cry,115
crying,127
idiot,165
idiots,189
selfish,207
upheaval,7
mess,127
crisis,3927
horrible,110
violence,505
abuse,163
rape,13
stupid,498
