words,ocurrences
panic,49
fear,267
sad,175
mental,215
mind,197
sorry,156
shame,86
hate,117
hell,136
bad,456
feel,297
feeling,110
shit,333
worst,205
worse,278
blame,142
lonely,6
chaos,30
mad,43
ruined,21
anxiety,52
stress,72
stressed,18
phobia,1
shame,86
hurt,38
disorder,23
loneliness,11
turmoil,4
anger,17
horror,15
rage,23
fate,14
nervous,28
restless,2
depression,36
grief,26
worry,109
worried,124
angst,0
depressed,4
suicide,47
suffer,81
suffering,143
uncertainty,27
uneasy,1
sadness,3
afraid,55
alone,152
suicidal,4
mood,9
tension,9
anxious,16
desperate,30
dismal,1
exhausted,14
insecure,2
distress,19
distressed,0
frustration,7
disgusting,58
boredom,2
bored,6
insane,51
stupidity,52
bullshit,87
uncertain,14
displeased,0
uncomfortable,8
melancholy,0
overwhelmed,67
pessimistic,0
unhappy,3
upset,15
outrage,12
ass,97
damn,175
covidiot,24
terrify,1
terrified,8
terrifying,16
distrust,11
scare,32
scared,46
scaring,1
dread,2
failed,131
failed,131
failure,95
fuck,372
fucking,242
miserable,6
regret,11
shock,32
shocked,34
negligence,15
betrayed,3
cry,18
crying,38
idiot,70
idiots,83
selfish,54
upheaval,4
mess,56
crisis,768
horrible,38
violence,151
abuse,56
rape,15
stupid,153
