words,ocurrences
panic,50
fear,235
sad,164
mental,132
mind,201
sorry,109
shame,98
hate,114
hell,139
bad,417
feel,295
feeling,96
shit,181
worst,218
worse,265
blame,192
lonely,6
chaos,52
mad,44
ruined,15
anxiety,50
stress,51
stressed,13
phobia,1
shame,98
hurt,46
disorder,20
loneliness,5
turmoil,4
anger,66
horror,17
rage,15
fate,8
nervous,105
restless,3
depression,24
grief,24
worry,77
worried,97
angst,0
depressed,8
suicide,82
suffer,100
suffering,122
uncertainty,25
uneasy,2
sadness,1
afraid,72
alone,148
suicidal,5
mood,10
tension,4
anxious,9
desperate,18
dismal,4
exhausted,9
insecure,1
distress,15
distressed,0
frustration,10
disgusting,104
boredom,0
bored,2
insane,77
stupidity,60
bullshit,109
uncertain,10
displeased,0
uncomfortable,11
melancholy,0
overwhelmed,33
pessimistic,1
unhappy,3
upset,17
outrage,16
ass,71
damn,105
covidiot,20
terrify,1
terrified,18
terrifying,14
distrust,6
scare,33
scared,54
scaring,9
dread,2
failed,145
failed,145
failure,105
fuck,205
fucking,135
miserable,6
regret,26
shock,11
shocked,52
negligence,24
betrayed,3
cry,14
crying,21
idiot,64
idiots,82
selfish,68
upheaval,1
mess,34
crisis,340
horrible,39
violence,340
abuse,48
rape,13
stupid,190
