words,ocurrences
panic,380
fear,1482
sad,1152
mental,669
mind,756
sorry,1528
shame,591
hate,778
hell,909
bad,2047
feel,1534
feeling,476
shit,1626
worst,1378
worse,1562
blame,1544
lonely,39
chaos,258
mad,241
ruined,149
anxiety,307
stress,312
stressed,67
phobia,5
shame,591
hurt,338
disorder,53
loneliness,34
turmoil,18
anger,90
horror,94
rage,75
fate,80
nervous,71
restless,7
depression,304
grief,114
worry,720
worried,578
angst,10
depressed,45
suicide,204
suffer,373
suffering,686
uncertainty,249
uneasy,13
sadness,39
afraid,402
alone,676
suicidal,19
mood,82
tension,23
anxious,98
desperate,184
dismal,25
exhausted,105
insecure,18
distress,59
distressed,25
frustration,39
disgusting,285
boredom,23
bored,76
insane,268
stupidity,481
bullshit,425
uncertain,152
displeased,1
uncomfortable,53
melancholy,4
overwhelmed,158
pessimistic,13
unhappy,27
upset,117
outrage,74
ass,673
damn,900
covidiot,356
terrify,3
terrified,175
terrifying,138
distrust,124
scare,172
scared,402
scaring,21
dread,84
failed,1135
failed,1135
failure,870
fuck,1477
fucking,1286
miserable,52
regret,90
shock,234
shocked,208
negligence,290
betrayed,24
cry,158
crying,132
idiot,625
idiots,506
selfish,485
upheaval,10
mess,1049
crisis,3613
horrible,296
violence,320
abuse,199
rape,88
stupid,1362
