word,count
the,143892
to,95921
covid,82677
of,70242
19,68890
in,66636
and,61210
for,41882
covid19,38994
is,38767
us,34584
whatshappeninginmyanmar,28273
let,27726
breathe,26848
are,25801
july26coup,25615
stopsacfromrobbingo2,25469
on,24520
you,24105
it,23523
vaccine,22362
this,21385
that,20857
coronavirus,20248
from,18603
we,17688
with,17554
as,17179
have,17078
cases,15638
not,15533
be,15147
people,14609
by,13446
amp,13318
at,13273
has,12690
get,12410
new,11901
all,11801
they,11316
will,11245
more,11119
health,11063
2021,10739
who,10354
their,10321
about,10296
vaccinated,9945
can,9529
your,9460
or,9104
but,8941
if,8412
07,8376
vaccines,8301
need,8158
pandemic,8154
state,8033
how,7970
was,7805
been,7712
no,7542
our,7520
what,7410
so,7124
after,6977
out,6972
now,6849
capacity,6811
accountability,6746
like,6542
do,6155
vaccination,6094
an,6045
he,5954
up,5939
via,5722
just,5554
july,5503
deaths,5462
there,5425
my,5392
one,5348
26,5332
over,5190
than,5164
delta,5156
still,5130
world,4984
18,4893
workers,4875
which,4875
news,4849
due,4846
donated,4771
here,4694
variant,4659
against,4618
care,4598
don,4589
time,4538
available,4510
were,4494
age,4489
virus,4450
lockdown,4423
why,4414
only,4403
cowin,4301
also,4194
villages,4165
should,4126
help,4082
when,4057
re,4002
these,3944
stop,3885
under,3819
well,3813
them,3801
had,3793
first,3783
limit,3770
his,3729
says,3713
drtedros,3703
many,3655
patients,3633
usaid,3626
want,3623
funds,3600
27,3589
food,3582
pune,3581
because,3561
know,3556
public,3552
unvaccinated,3515
worldbank,3496
day,3428
ugandaisbleeding,3424
those,3392
dates,3388
medical,3384
covishield,3381
government,3366
min,3358
young,3329
imfnews,3311
into,3306
pin,3297
davidmalpasswbg,3292
outbreak,3285
year,3282
dose1,3276
dose2,3274
vaccinepune,3273
some,3259
please,3252
products,3246
today,3246
would,3235
others,3212
last,3200
other,3194
its,3189
home,3184
data,3183
sacwantscoviduncontrollable,3173
infections,3170
positive,3165
during,3158
chin,3123
falam,3117
vicinity,3116
said,3091
test,3080
india,3012
down,3011
being,2996
getting,2956
every,2932
even,2898
testing,2898
where,2896
citizens,2876
go,2867
most,2857
mask,2851
rise,2837
may,2831
military,2821
good,2816
hospital,2786
prevention,2756
see,2746
me,2701
000,2689
disease,2679
country,2679
dose,2668
take,2661
daily,2651
uk,2642
any,2642
currently,2631
stay,2605
tests,2554
since,2547
death,2547
county,2521
going,2517
spread,2514
make,2478
restrictions,2475
un,2463
find,2462
long,2462
could,2438
myanmar,2427
children,2420
back,2416
govuk,2410
pmc,2409
dkinuganda,2390
right,2383
week,2366
work,2352
read,2302
monday,2259
states,2241
trump,2222
rakhine,2219
vaccinations,2216
100,2199
mandate,2175
again,2174
masks,2172
way,2149
rate,2147
unicef,2145
facing,2133
two,2131
say,2131
call,2119
fully,2115
coup,2105
antonioguterres,2099
europarl_en,2097
number,2095
kgeorgieva,2094
donors,2091
euinug,2089
tested,2085
despite,2082
confusing,2079
travel,2077
died,2073
dictatorship,2067
everyone,2063
soon,2060
2020,2047
china,2042
think,2038
28,2000
gt,2000
give,1986
families,1983
study,1981
junta,1980
did,1972
latest,1971
support,1958
dr,1954
days,1943
thanks,1941
very,1936
safe,1931
risk,1931
got,1922
group,1912
covid_19,1904
then,1892
crisis,1887
before,1878
region,1874
florida,1867
cdc,1862
too,1839
ve,1832
city,1828
10,1828
case,1825
fight,1823
uses,1821
myanmarcovidsos,1815
weapons,1812
keep,1807
continues,1802
million,1801
surge,1794
total,1793
live,1772
lt,1772
reported,1767
really,1766
doctors,1766
while,1756
she,1751
her,1744
fauci,1744
require,1743
mandatory,1742
ugandans,1740
months,1736
biden,1728
conditions,1722
shot,1714
employees,1702
federal,1694
another,1690
update,1689
democracy,1683
life,1681
americans,1674
free,1673
groups,1669
high,1667
doses,1663
much,1661
gop,1653
according,1653
second,1652
45,1647
reports,1646
school,1646
pfizer,1644
myanmarneedso2,1640
staged,1633
response,1616
does,1611
among,1603
flu,1603
infection,1598
around,1592
numbers,1581
30,1573
same,1570
countries,1569
use,1568
donations,1560
yet,1556
end,1548
12,1516
assistance,1515
feb,1511
community,1510
until,1500
per,1485
report,1483
never,1483
campaign,1476
must,1475
across,1475
anti,1472
wrong,1468
population,1466
stoparrestingdoctors,1462
activists,1459
reject,1458
times,1457
continue,1455
neighborhoods,1452
great,1451
family,1435
rice,1430
