words,ocurrences
panic,118
fear,674
sad,407
mental,358
mind,300
sorry,371
shame,225
hate,258
hell,482
bad,803
feel,639
feeling,235
shit,611
worst,343
worse,614
blame,387
lonely,32
chaos,88
mad,88
ruined,40
anxiety,142
stress,124
stressed,23
phobia,2
shame,225
hurt,95
disorder,32
loneliness,28
turmoil,21
anger,61
horror,33
rage,29
fate,16
nervous,33
restless,1
depression,69
grief,43
worry,378
worried,247
angst,2
depressed,15
suicide,73
suffer,145
suffering,326
uncertainty,66
uneasy,3
sadness,14
afraid,168
alone,279
suicidal,9
mood,51
tension,7
anxious,43
desperate,57
dismal,6
exhausted,46
insecure,7
distress,31
distressed,10
frustration,62
disgusting,100
boredom,5
bored,8
insane,126
stupidity,201
bullshit,250
uncertain,51
displeased,0
uncomfortable,16
melancholy,1
overwhelmed,105
pessimistic,20
unhappy,7
upset,39
outrage,33
ass,270
damn,325
covidiot,72
terrify,3
terrified,26
terrifying,44
distrust,28
scare,79
scared,164
scaring,4
dread,29
failed,642
failed,642
failure,255
fuck,516
fucking,463
miserable,26
regret,296
shock,73
shocked,88
negligence,66
betrayed,5
cry,56
crying,44
idiot,224
idiots,230
selfish,163
upheaval,4
mess,109
crisis,1887
horrible,102
violence,148
abuse,117
rape,22
stupid,677
