words,ocurrences
panic,45
fear,259
sad,293
mental,137
mind,214
sorry,214
shame,128
hate,114
hell,169
bad,448
feel,341
feeling,124
shit,331
worst,284
worse,346
blame,160
lonely,9
chaos,40
mad,36
ruined,14
anxiety,63
stress,73
stressed,18
phobia,2
shame,128
hurt,26
disorder,17
loneliness,12
turmoil,6
anger,30
horror,25
rage,20
fate,14
nervous,8
restless,48
depression,21
grief,31
worry,91
worried,81
angst,2
depressed,3
suicide,49
suffer,87
suffering,157
uncertainty,25
uneasy,1
sadness,6
afraid,120
alone,161
suicidal,3
mood,8
tension,4
anxious,31
desperate,52
dismal,3
exhausted,23
insecure,4
distress,16
distressed,0
frustration,16
disgusting,162
boredom,9
bored,8
insane,73
stupidity,94
bullshit,110
uncertain,10
displeased,0
uncomfortable,7
melancholy,0
overwhelmed,97
pessimistic,0
unhappy,2
upset,29
outrage,23
ass,109
damn,169
covidiot,9
terrify,1
terrified,10
terrifying,31
distrust,11
scare,35
scared,65
scaring,4
dread,2
failed,142
failed,142
failure,175
fuck,267
fucking,223
miserable,14
regret,26
shock,26
shocked,41
negligence,25
betrayed,5
cry,32
crying,39
idiot,94
idiots,121
selfish,95
upheaval,2
mess,46
crisis,485
horrible,56
violence,93
abuse,58
rape,20
stupid,294
