word,count
the,62119
to,40309
covid,37057
19,31924
of,31560
and,26816
in,25039
is,18900
for,17868
covid19,16312
are,12342
it,12065
you,11877
that,11049
this,10932
on,10355
coronavirus,9376
vaccine,9207
with,8727
from,8696
have,8078
as,7725
not,7333
be,7327
people,6916
deaths,6849
cases,6532
they,6322
at,6241
we,6171
new,6142
amp,5676
by,5642
has,5515
all,5508
more,5171
get,4740
will,4551
who,4491
but,4352
can,4335
or,4305
pandemic,4207
vaccines,4178
your,4175
vaccinated,4156
if,4138
us,4029
was,3871
about,3853
so,3814
what,3801
health,3705
no,3663
000,3649
their,3503
how,3346
an,3208
been,3155
after,3144
just,3015
vaccination,3009
than,2980
death,2972
our,2966
now,2885
do,2847
out,2845
there,2821
news,2789
one,2760
my,2711
via,2620
up,2566
here,2563
like,2482
700,2356
2021,2353
why,2331
he,2323
don,2275
over,2238
when,2224
were,2188
virus,2186
world,2177
had,2143
today,2081
data,1957
re,1954
against,1945
them,1931
many,1928
still,1927
time,1845
need,1798
only,1785
would,1736
day,1727
know,1691
first,1682
10,1679
because,1639
delta,1637
should,1622
me,1622
year,1615
being,1614
pill,1600
those,1597
some,1587
million,1570
risk,1530
children,1530
other,1518
these,1504
which,1504
india,1502
its,1500
died,1494
could,1489
merck,1473
his,1465
state,1459
please,1451
stop,1446
any,1439
take,1432
government,1393
getting,1383
last,1380
even,1371
during,1358
says,1351
into,1346
care,1346
due,1316
since,1311
help,1287
test,1287
variant,1280
oct,1276
pfizer,1274
see,1262
positive,1260
say,1259
also,1251
think,1241
good,1241
said,1231
school,1220
hits,1219
number,1217
public,1217
she,1214
go,1211
most,1190
work,1181
did,1167
two,1163
make,1159
patients,1148
fully,1144
october,1144
spread,1144
way,1141
uk,1134
global,1130
unvaccinated,1128
daily,1115
use,1113
rate,1107
mandate,1104
dose,1099
days,1093
right,1091
may,1086
well,1083
before,1077
going,1064
country,1062
want,1056
states,1045
down,1044
better,1041
toll,1039
women,1033
latest,1029
study,1027
population,1022
hospital,1016
week,1010
flu,1006
biden,1000
every,1000
reported,994
read,990
friday,984
ivermectin,973
months,973
ve,973
reports,972
canada,961
very,960
cdc,959
united,958
much,958
dr,958
trump,946
another,945
too,932
100,928
back,928
where,923
medical,922
tests,919
immunity,918
her,918
kids,917
total,916
18,915
mask,914
home,908
got,908
shot,900
australia,899
then,898
let,897
live,896
doses,895
life,895
thanks,893
gt,879
china,877
long,874
times,873
pregnant,873
24,868
california,867
doesn,864
anti,863
science,854
never,845
students,841
everyone,832
does,831
disease,828
12,827
booster,826
per,817
nowplaying,808
around,808
really,807
under,807
bbmp,806
update,806
keep,806
testing,801
same,799
infection,795
2020,791
high,787
years,784
american,776
above,775
workers,773
countries,766
50,764
safe,761
must,757
saturday,755
case,746
through,745
vaccinations,743
give,740
schools,740
while,740
great,736
vax,734
look,733
free,733
americans,732
transmission,732
prevent,731
masks,730
mandates,730
yet,726
money,726
jabs,725
treatment,716
lives,708
off,707
drug,704
family,701
find,697
hit,692
rates,691
symptoms,688
media,684
made,684
america,683
die,683
thank,680
antiviral,678
hope,678
15,671
half,671
despite,668
again,665
non,663
next,663
isn,660
shots,660
require,660
already,660
end,657
jab,657
county,653
big,653
support,649
usa,647
cancer,646
numbers,645
best,644
old,638
infections,638
alabama,635
according,630
ll,625
lockdown,623
without,620
covid_19,617
cannot,614
person,613
less,611
research,607
far,605
among,602
higher,601
report,601
airlines,601
effective,599
anyone,599
available,598
enough,594
relief,591
restrictions,590
national,589
20,587
protect,586
full,584
system,581
tested,580
am,578
healthcare,575
hospitalization,574
funds,573
records,570
related,568
didn,567
start,565
come,565
community,564
almost,562
florida,562
heart,561
alberta,560
post,558
effects,555
believe,553
law,551
doing,551
hospitals,548
soon,547
outbreak,547
show,546
30,546
others,544
moderna,543
02,543
prisons,542
job,542
11,541
likely,541
control,540
14,538
weeks,533
taking,532
business,530
least,529
response,526
travel,526
experimental,523
information,518
done,517
across,514
both,514
month,512
won,509
hours,509
check,509
natural,508
president,507
change,505
surpasses,505
reuters,504
lost,504
thing,503
nsw,503
infected,503
radio,501
south,500
fact,499
own,498
sure,496
real,494
studies,494
local,493
city,492
follow,491
safety,491
dead,490
early,490
open,490
age,489
crisis,485
fight,485
article,484
confirmed,484
reporting,484
until,481
allowed,479
wrong,477
dying,476
administered,475
murderer,474
social,473
away,473
fda,471
given,468
part,468
hospitalizations,466
staff,465
active,465
breaking,465
build,465
experts,461
used,461
such,461
updates,460
group,460
nothing,460
plan,459
become,459
amid,458
needs,458
human,457
cause,457
indiafightscorona,456
using,454
doctors,453
put,453
25,453
between,452
yes,451
making,451
surge,450
following,449
including,449
game,449
bad,448
severe,446
current,446
cuts,444
man,444
having,439
love,436
17,435
employees,433
09,432
police,431
instead,431
politicians,430
ever,429
past,426
stream,426
scientists,424
results,424
wave,424
second,423
tell,422
things,422
cnn,421
shows,420
call,419
actually,419
sick,418
video,418
side,417
within,417
him,417
70s,416
sars,416
decision,415
september,414
treat,413
aren,413
stayathome,411
important,411
seen,409
act,408
found,408
21,407
cowin,406
potus,405
gop,404
three,403
uber,402
28,402
13,402
sydneylockdown,401
pincode,401
slotsage,401
2021fees,401
cowinblore1844,401
90,401
few,400
rideshare,399
rideshareradio,399
federal,399
something,398
coming,397
received,397
victoria,396
evidence,396
youtube,395
point,395
always,394
face,394
working,393
variants,393
based,392
governor,392
god,391
learn,390
stay,389
trying,389
corona,388
court,387
currently,386
someone,386
ask,386
impact,386
true,385
doctor,385
officials,384
getvaccinated,383
killed,383
anything,383
low,382
policy,382
sweeps,381
york,381
air,378
possible,378
watch,378
lot,378
term,377
joe,376
kill,375
continue,375
young,373
told,373
wear,373
different,373
millions,371
rest,370
hard,370
parents,370
truth,370
mean,369
link,368
agesdate,366
minister,366
inside,366
2022,365
emergency,365
political,364
ago,364
story,363
saying,362
measures,362
top,362
yesterday,361
called,361
took,360
highest,360
means,360
recorded,358
eclipse,358
fauci,357
nearly,355
fall,354
started,353
remember,353
common,352
oh,351
able,351
spreading,350
reason,350
order,349
16,349
molnupiravir,346
announced,346
worse,346
justice,344
govt,344
yourself,344
mrna,344
continues,342
misinformation,342
feel,341
immune,341
pass,341
99,341
dies,339
issues,339
alaska,336
vaxxed,336
list,336
visit,336
below,335
ontario,334
might,334
politics,334
worldwide,334
jkenney,333
thread,333
gov,333
development,333
cmoh_alberta,332
rages,332
save,331
shit,331
medicine,330
wide,329
once,328
huge,327
body,325
covishield,325
viral,324
info,322
either,322
official,322
ableg,321
place,321
close,321
thousands,319
online,318
makes,317
education,317
future,316
quarantine,316
icu,316
everything,315
happen,315
completely,314
key,313
lies,313
required,312
abpoli,311
woman,311
trial,311
milestone,310
needed,310
child,309
maybe,309
stand,309
book,307
military,307
five,306
1st,304
late,304
university,303
little,303
else,303
level,303
team,302
war,301
nurses,301
pm,300
left,299
cov,299
thought,299
approved,299
rt,299
especially,298
effect,298
receive,298
vaccinate,297
nation,297
recovery,296
third,296
80,295
share,295
mandatory,295
stupid,294
problem,294
ministry,294
sad,293
airborne,293
status,293
breakthrough,293
house,293
rules,292
taken,292
27,291
teachers,291
living,290
bill,290
01,290
pay,288
helps,288
pharma,287
pre,287
availability,286
covid19ab,285
serious,285
each,285
worst,284
caused,283
hospitalized,283
seems,283
freedom,283
citizens,282
antibody,281
2nd,281
cold,280
understand,280
guidelines,280
choice,279
trust,279
murder,278
eligible,278
source,278
fake,278
wait,278
increase,278
co,277
history,277
situation,277
four,277
project,276
johnson,276
mortality,275
vs,275
looking,274
question,273
poor,273
recent,273
healthy,272
chinese,271
international,270
ones,270
company,267
killing,267
fuck,267
works,267
protection,267
protocols,266
antibodies,266
provide,265
wonder,265
economic,265
nhs,264
illness,263
recovered,263
2019,263
access,263
clinical,263
food,263
date,263
remain,263
single,262
etc,262
members,261
rise,260
lower,259
russia,259
fear,259
greater,259
singapore,258
wearing,258
drugs,258
blood,257
proof,257
prevention,257
clinic,257
pcr,257
white,257
abc,257
explains,256
average,256
kavanaugh,255
growth,255
00,255
though,255
later,255
democrats,255
cdcgov,255
several,254
fire,254
supreme,253
longer,253
sunday,253
myocarditis,252
ccp,252
happening,251
govrondesantis,251
normal,250
individuals,250
gets,249
set,249
stats,249
self,249
lie,249
england,248
details,248
contact,247
rights,246
administration,246
deadly,246
friends,245
increased,245
jobs,244
analysis,243
join,243
negative,243
events,242
texas,241
probably,241
interesting,241
director,240
approval,240
party,240
70,240
refusing,240
promote,240
website,240
levels,239
issue,239
force,239
recoveries,239
percent,238
word,238
economy,237
republicans,237
majority,237
try,237
melbourne,236
babies,236
risks,236
gone,236
course,235
rapid,235
potential,235
mild,235
premier,234
final,234
sept,234
conditions,234
together,232
tragic,232
service,231
twitter,231
shandro,230
cndpoli,229
record,229
red,229
beyond,229
ahead,228
sense,227
murderercharge,226
yahoo,226
200,225
lab,225
waiting,225
comes,225
avoid,224
department,224
services,224
looks,224
viruses,223
fucking,223
ppl,223
behind,223
quick,223
zero,222
known,222
line,222
sign,222
happened,221
stories,221
washington,221
questions,220
showing,220
august,220
biggest,219
small,219
further,219
changer,219
talk,218
dear,218
general,218
winter,218
families,218
large,218
review,218
354,217
234,217
reduce,217
biontech,217
finds,217
run,217
accused,216
adults,216
summer,216
industry,215
went,215
additional,215
adverse,215
billion,215
talking,215
adeboye,215
border,214
drive,214
sorry,214
spike,214
boosters,214
mind,214
dangerous,214
updated,213
surpassed,213
event,213
result,213
diseases,213
wants,212
chance,212
happy,211
crore,210
lockdowns,209
haven,209
absolutely,209
wuhan,209
22,208
leaders,208
wouldn,208
bring,208
massive,207
double,207
sir,206
aged,206
400,206
march,205
inflammation,205
residents,204
29,204
battle,204
false,204
60,203
takes,203
drop,203
claims,203
season,203
nytimes,203
office,202
reach,202
market,202
cut,202
west,202
tweet,202
sarscov2,201
ok,201
republican,201
morning,201
israel,201
leadership,201
weekend,200
players,200
compared,200
japan,200
guardian,200
north,199
complete,199
reveals,199
centre,199
matter,199
nurse,199
petition,198
monday,198
black,198
conspiracy,198
imagine,198
critical,198
whole,197
scientific,197
expose,197
companies,197
covidvaccine,197
40,197
click,197
hear,197
leading,197
lead,196
lt,196
folks,196
action,195
press,195
zealand,195
seriously,195
schoolchildren,194
trials,194
guess,194
period,194
covid19vic,194
sort,194
themselves,194
walk,194
drs,194
name,193
idea,193
goes,192
efforts,191
newsom,191
preventing,191
africa,191
developed,190
success,190
facts,190
app,190
pharmaceutical,189
area,189
recently,189
campaign,189
passes,189
mass,188
appointment,188
mother,188
site,188
july,188
700k,188
friend,187
brett,187
demand,187
college,187
affected,187
forever,187
clear,186
lol,186
australian,186
treatments,186
experimenting,185
move,185
men,185
tlr4,185
hey,184
un,184
brazil,184
power,183
auspol,183
foxnews,183
listen,183
propaganda,183
weekly,183
ap,183
deltavariant,183
heard,182
linked,182
exactly,182
receiving,182
yeah,182
street,181
businesses,181
play,181
evil,181
losing,181
district,180
finally,180
code,180
03,179
hasn,179
wake,179
push,178
paid,178
ryan,178
cancers,178
protest,177
christmas,177
six,177
cdnpoli,177
oral,177
begin,176
hands,176
block,176
card,176
responsible,176
lowest,175
answer,175
coronaviruspandemic,175
novel,175
amazing,175
failure,175
suppressing,175
near,174
reasons,174
seven,174
asked,174
exposed,174
kind,173
thinking,173
society,173
football,173
reduced,173
infectious,173
experience,172
signs,172
nigeria,172
places,172
covaxin,172
plague,172
private,172
corruption,171
literally,171
major,171
causes,171
entire,171
lying,171
easy,171
illegal,171
26,171
damage,171
cole,171
came,170
daughter,170
boston,170
whether,170
expected,170
endemic,170
wasn,170
hell,169
tally,169
orphan,169
damn,169
bank,169
mark,169
sharing,169
regarding,169
figures,168
groups,168
avoidable,168
cure,168
tomorrow,168
al,168
calling,168
supply,168
insight,167
forced,167
portugal,167
decline,166
covidiots,166
ban,166
leave,166
plus,166
center,166
attend,166
33,165
rather,165
actual,165
hold,165
