words,ocurrences
panic,96
fear,470
sad,455
mental,405
mind,295
sorry,236
shame,283
hate,253
hell,289
bad,721
feel,607
feeling,223
shit,450
worst,417
worse,456
blame,326
lonely,32
chaos,64
mad,79
ruined,23
anxiety,121
stress,173
stressed,23
phobia,1
shame,283
hurt,104
disorder,39
loneliness,35
turmoil,6
anger,32
horror,35
rage,19
fate,18
nervous,22
restless,4
depression,85
grief,102
worry,367
worried,141
angst,4
depressed,21
suicide,68
suffer,109
suffering,278
uncertainty,75
uneasy,4
sadness,36
afraid,107
alone,249
suicidal,5
mood,41
tension,12
anxious,34
desperate,77
dismal,10
exhausted,30
insecure,7
distress,21
distressed,2
frustration,32
disgusting,104
boredom,15
bored,27
insane,57
stupidity,93
bullshit,163
uncertain,28
displeased,0
uncomfortable,10
melancholy,0
overwhelmed,42
pessimistic,6
unhappy,7
upset,26
outrage,52
ass,157
damn,247
covidiot,12
terrify,3
terrified,36
terrifying,31
distrust,15
scare,72
scared,106
scaring,10
dread,3
failed,349
failed,349
failure,763
fuck,414
fucking,401
miserable,19
regret,27
shock,53
shocked,75
negligence,68
betrayed,5
cry,60
crying,50
idiot,141
idiots,123
selfish,101
upheaval,5
mess,110
crisis,837
horrible,101
violence,130
abuse,92
rape,103
stupid,325
