words,ocurrences
panic,352
fear,1525
sad,1067
mental,1380
mind,964
sorry,870
shame,634
hate,918
hell,957
bad,2263
feel,2022
feeling,590
shit,2039
worst,1567
worse,1672
blame,1203
lonely,44
chaos,671
mad,302
ruined,100
anxiety,533
stress,672
stressed,142
phobia,6
shame,634
hurt,427
disorder,69
loneliness,75
turmoil,97
anger,315
horror,106
rage,168
fate,66
nervous,73
restless,12
depression,418
grief,165
worry,793
worried,900
angst,17
depressed,53
suicide,207
suffer,346
suffering,890
uncertainty,348
uneasy,17
sadness,65
afraid,551
alone,777
suicidal,18
mood,76
tension,147
anxious,139
desperate,190
dismal,22
exhausted,68
insecure,35
distress,119
distressed,30
frustration,152
disgusting,554
boredom,30
bored,201
insane,251
stupidity,223
bullshit,459
uncertain,237
displeased,3
uncomfortable,71
melancholy,2
overwhelmed,174
pessimistic,14
unhappy,37
upset,169
outrage,162
ass,588
damn,601
covidiot,52
terrify,11
terrified,99
terrifying,141
distrust,25
scare,226
scared,533
scaring,19
dread,11
failed,1333
failed,1333
failure,1007
fuck,2754
fucking,1776
miserable,84
regret,227
shock,298
shocked,213
negligence,185
betrayed,19
cry,143
crying,174
idiot,351
idiots,330
selfish,186
upheaval,44
mess,376
crisis,9094
horrible,280
violence,1803
abuse,363
rape,180
stupid,878
