words,ocurrences
panic,449
fear,1161
sad,764
mental,1121
mind,679
sorry,584
shame,385
hate,563
hell,599
bad,1601
feel,1386
feeling,483
shit,1183
worst,1167
worse,1150
blame,874
lonely,33
chaos,251
mad,185
ruined,104
anxiety,216
stress,307
stressed,35
phobia,5
shame,385
hurt,173
disorder,50
loneliness,36
turmoil,25
anger,105
horror,84
rage,178
fate,40
nervous,43
restless,3
depression,226
grief,357
worry,392
worried,723
angst,4
depressed,37
suicide,159
suffer,227
suffering,465
uncertainty,101
uneasy,1
sadness,29
afraid,869
alone,458
suicidal,14
mood,61
tension,17
anxious,44
desperate,263
dismal,10
exhausted,104
insecure,27
distress,52
distressed,8
frustration,30
disgusting,301
boredom,9
bored,36
insane,241
stupidity,233
bullshit,467
uncertain,48
displeased,0
uncomfortable,47
melancholy,3
overwhelmed,112
pessimistic,13
unhappy,22
upset,80
outrage,44
ass,460
damn,600
covidiot,198
terrify,3
terrified,38
terrifying,74
distrust,53
scare,182
scared,281
scaring,20
dread,6
failed,933
failed,933
failure,821
fuck,1005
fucking,877
miserable,42
regret,51
shock,109
shocked,111
negligence,284
betrayed,16
cry,124
crying,131
idiot,465
idiots,309
selfish,273
upheaval,15
mess,213
crisis,1768
horrible,219
violence,268
abuse,255
rape,61
stupid,1043
