words,ocurrences
panic,97
fear,608
sad,295
mental,600
mind,289
sorry,275
shame,225
hate,489
hell,292
bad,709
feel,708
feeling,275
shit,555
worst,839
worse,562
blame,377
lonely,44
chaos,85
mad,66
ruined,26
anxiety,232
stress,232
stressed,54
phobia,6
shame,225
hurt,105
disorder,40
loneliness,42
turmoil,12
anger,30
horror,25
rage,20
fate,18
nervous,45
restless,4
depression,126
grief,92
worry,220
worried,230
angst,6
depressed,19
suicide,83
suffer,453
suffering,339
uncertainty,100
uneasy,3
sadness,21
afraid,144
alone,345
suicidal,9
mood,35
tension,11
anxious,48
desperate,49
dismal,5
exhausted,31
insecure,3
distress,29
distressed,0
frustration,33
disgusting,93
boredom,10
bored,14
insane,126
stupidity,76
bullshit,151
uncertain,42
displeased,1
uncomfortable,16
melancholy,0
overwhelmed,94
pessimistic,2
unhappy,6
upset,48
outrage,33
ass,148
damn,239
covidiot,57
terrify,1
terrified,28
terrifying,35
distrust,20
scare,85
scared,131
scaring,12
dread,3
failed,332
failed,332
failure,536
fuck,462
fucking,384
miserable,18
regret,35
shock,59
shocked,81
negligence,94
betrayed,6
cry,79
crying,90
idiot,188
idiots,144
selfish,89
upheaval,5
mess,108
crisis,1536
horrible,80
violence,379
abuse,164
rape,28
stupid,345
