words,ocurrences
panic,578
fear,1854
sad,1878
mental,1743
mind,1363
sorry,1240
shame,1074
hate,1087
hell,1157
bad,3028
feel,2437
feeling,835
shit,2322
worst,1707
worse,1810
blame,2796
lonely,103
chaos,374
mad,446
ruined,135
anxiety,711
stress,827
stressed,160
phobia,5
shame,1074
hurt,420
disorder,80
loneliness,122
turmoil,41
anger,173
horror,144
rage,83
fate,82
nervous,130
restless,26
depression,614
grief,233
worry,944
worried,778
angst,15
depressed,70
suicide,263
suffer,469
suffering,900
uncertainty,743
uneasy,16
sadness,85
afraid,518
alone,1350
suicidal,29
mood,129
tension,42
anxious,166
desperate,399
dismal,27
exhausted,72
insecure,39
distress,169
distressed,33
frustration,101
disgusting,644
boredom,85
bored,191
insane,406
stupidity,484
bullshit,547
uncertain,288
displeased,1
uncomfortable,61
melancholy,2
overwhelmed,276
pessimistic,17
unhappy,31
upset,229
outrage,136
ass,1039
damn,1045
covidiot,143
terrify,6
terrified,93
terrifying,131
distrust,33
scare,286
scared,480
scaring,35
dread,22
failed,1524
failed,1524
failure,1407
fuck,1948
fucking,1610
miserable,48
regret,151
shock,347
shocked,238
negligence,221
betrayed,38
cry,300
crying,246
idiot,985
idiots,743
selfish,335
upheaval,31
mess,415
crisis,13443
horrible,397
violence,572
abuse,661
rape,42
stupid,1909
