words,ocurrences
panic,79
fear,528
sad,270
mental,190
mind,209
sorry,231
shame,161
hate,230
hell,462
bad,595
feel,467
feeling,133
shit,367
worst,387
worse,1180
blame,240
lonely,15
chaos,1148
mad,68
ruined,40
anxiety,113
stress,81
stressed,21
phobia,0
shame,161
hurt,64
disorder,18
loneliness,11
turmoil,5
anger,30
horror,25
rage,25
fate,13
nervous,14
restless,1
depression,44
grief,44
worry,1987
worried,192
angst,2
depressed,18
suicide,52
suffer,148
suffering,3391
uncertainty,35
uneasy,2
sadness,32
afraid,122
alone,615
suicidal,8
mood,13
tension,23
anxious,38
desperate,73
dismal,3
exhausted,15
insecure,7
distress,35
distressed,7
frustration,45
disgusting,120
boredom,2
bored,9
insane,66
stupidity,134
bullshit,171
uncertain,18
displeased,0
uncomfortable,10
melancholy,0
overwhelmed,66
pessimistic,4
unhappy,4
upset,31
outrage,23
ass,90
damn,180
covidiot,29
terrify,4
terrified,30
terrifying,108
distrust,11
scare,173
scared,109
scaring,27
dread,3
failed,228
failed,228
failure,179
fuck,323
fucking,319
miserable,37
regret,23
shock,55
shocked,75
negligence,36
betrayed,4
cry,41
crying,54
idiot,124
idiots,188
selfish,85
upheaval,0
mess,84
crisis,8972
horrible,512
violence,325
abuse,62
rape,17
stupid,380
