words,ocurrences
panic,80
fear,412
sad,235
mental,498
mind,291
sorry,194
shame,177
hate,173
hell,188
bad,540
feel,451
feeling,157
shit,336
worst,333
worse,340
blame,320
lonely,10
chaos,49
mad,71
ruined,36
anxiety,131
stress,178
stressed,44
phobia,1
shame,177
hurt,59
disorder,27
loneliness,14
turmoil,6
anger,30
horror,43
rage,14
fate,20
nervous,49
restless,1
depression,95
grief,43
worry,128
worried,244
angst,1
depressed,18
suicide,44
suffer,89
suffering,262
uncertainty,70
uneasy,0
sadness,13
afraid,125
alone,225
suicidal,7
mood,23
tension,8
anxious,30
desperate,58
dismal,9
exhausted,22
insecure,8
distress,39
distressed,5
frustration,13
disgusting,57
boredom,3
bored,7
insane,65
stupidity,44
bullshit,108
uncertain,30
displeased,0
uncomfortable,6
melancholy,0
overwhelmed,49
pessimistic,1
unhappy,6
upset,25
outrage,23
ass,101
damn,141
covidiot,15
terrify,1
terrified,26
terrifying,22
distrust,8
scare,70
scared,108
scaring,5
dread,2
failed,327
failed,327
failure,269
fuck,245
fucking,194
miserable,61
regret,30
shock,55
shocked,80
negligence,70
betrayed,10
cry,32
crying,35
idiot,108
idiots,96
selfish,58
upheaval,14
mess,77
crisis,1098
horrible,54
violence,227
abuse,106
rape,16
stupid,252
