words,ocurrences
panic,60
fear,271
sad,169
mental,275
mind,182
sorry,169
shame,74
hate,91
hell,137
bad,424
feel,303
feeling,153
shit,186
worst,158
worse,253
blame,183
lonely,4
chaos,64
mad,33
ruined,12
anxiety,85
stress,81
stressed,20
phobia,5
shame,74
hurt,47
disorder,25
loneliness,27
turmoil,7
anger,19
horror,27
rage,7
fate,25
nervous,18
restless,1
depression,50
grief,38
worry,80
worried,64
angst,0
depressed,7
suicide,65
suffer,65
suffering,128
uncertainty,50
uneasy,0
sadness,7
afraid,76
alone,221
suicidal,8
mood,14
tension,8
anxious,10
desperate,40
dismal,4
exhausted,17
insecure,5
distress,13
distressed,3
frustration,26
disgusting,73
boredom,2
bored,18
insane,57
stupidity,42
bullshit,68
uncertain,11
displeased,0
uncomfortable,8
melancholy,0
overwhelmed,27
pessimistic,0
unhappy,4
upset,17
outrage,9
ass,63
damn,113
covidiot,13
terrify,0
terrified,8
terrifying,24
distrust,10
scare,92
scared,62
scaring,2
dread,3
failed,136
failed,136
failure,150
fuck,132
fucking,139
miserable,14
regret,18
shock,17
shocked,16
negligence,22
betrayed,5
cry,23
crying,17
idiot,65
idiots,59
selfish,78
upheaval,4
mess,35
crisis,760
horrible,32
violence,102
abuse,63
rape,17
stupid,173
