words,ocurrences
panic,2359
fear,1561
sad,1269
mental,912
mind,1041
sorry,1120
shame,897
hate,1074
hell,1261
bad,2711
feel,2443
feeling,984
shit,3332
worst,1393
worse,1710
blame,1303
lonely,112
chaos,371
mad,478
ruined,139
anxiety,1016
stress,677
stressed,172
phobia,4
shame,897
hurt,340
disorder,57
loneliness,57
turmoil,59
anger,107
horror,118
rage,70
fate,70
nervous,84
restless,8
depression,321
grief,92
worry,833
worried,1014
angst,11
depressed,66
suicide,84
suffer,394
suffering,633
uncertainty,526
uneasy,28
sadness,54
afraid,443
alone,996
suicidal,19
mood,179
tension,36
anxious,285
desperate,301
dismal,12
exhausted,66
insecure,46
distress,98
distressed,15
frustration,52
disgusting,725
boredom,101
bored,393
insane,292
stupidity,359
bullshit,528
uncertain,356
displeased,1
uncomfortable,60
melancholy,3
overwhelmed,337
pessimistic,13
unhappy,21
upset,192
outrage,124
ass,1148
damn,1309
covidiot,1
terrify,7
terrified,128
terrifying,238
distrust,35
scare,434
scared,990
scaring,54
dread,28
failed,651
failed,651
failure,534
fuck,2693
fucking,2535
miserable,59
regret,112
shock,195
shocked,174
negligence,139
betrayed,37
cry,230
crying,247
idiot,699
idiots,682
selfish,764
upheaval,23
mess,330
crisis,9595
horrible,346
violence,254
abuse,250
rape,24
stupid,1377
