words,ocurrences
panic,37
fear,268
sad,174
mental,363
mind,216
sorry,178
shame,108
hate,110
hell,170
bad,349
feel,359
feeling,108
shit,262
worst,225
worse,300
blame,173
lonely,8
chaos,33
mad,46
ruined,14
anxiety,70
stress,113
stressed,25
phobia,2
shame,108
hurt,51
disorder,43
loneliness,16
turmoil,7
anger,18
horror,30
rage,17
fate,11
nervous,17
restless,3
depression,63
grief,31
worry,92
worried,99
angst,1
depressed,12
suicide,46
suffer,71
suffering,115
uncertainty,38
uneasy,1
sadness,9
afraid,83
alone,162
suicidal,4
mood,45
tension,5
anxious,15
desperate,37
dismal,2
exhausted,16
insecure,7
distress,26
distressed,0
frustration,12
disgusting,108
boredom,1
bored,3
insane,93
stupidity,33
bullshit,97
uncertain,15
displeased,1
uncomfortable,18
melancholy,0
overwhelmed,31
pessimistic,2
unhappy,2
upset,17
outrage,15
ass,80
damn,108
covidiot,8
terrify,0
terrified,9
terrifying,29
distrust,4
scare,39
scared,71
scaring,9
dread,5
failed,229
failed,229
failure,164
fuck,197
fucking,176
miserable,13
regret,16
shock,53
shocked,40
negligence,90
betrayed,5
cry,29
crying,40
idiot,87
idiots,56
selfish,60
upheaval,8
mess,85
crisis,512
horrible,53
violence,120
abuse,231
rape,18
stupid,188
