words,ocurrences
panic,85
fear,389
sad,181
mental,338
mind,188
sorry,186
shame,123
hate,133
hell,167
bad,417
feel,359
feeling,108
shit,244
worst,202
worse,454
blame,254
lonely,9
chaos,32
mad,35
ruined,15
anxiety,70
stress,130
stressed,20
phobia,2
shame,123
hurt,50
disorder,18
loneliness,14
turmoil,5
anger,46
horror,18
rage,45
fate,12
nervous,15
restless,1
depression,56
grief,30
worry,122
worried,169
angst,0
depressed,3
suicide,68
suffer,114
suffering,276
uncertainty,33
uneasy,8
sadness,13
afraid,80
alone,191
suicidal,5
mood,21
tension,8
anxious,27
desperate,44
dismal,4
exhausted,12
insecure,2
distress,45
distressed,5
frustration,5
disgusting,64
boredom,2
bored,13
insane,44
stupidity,61
bullshit,98
uncertain,14
displeased,0
uncomfortable,9
melancholy,1
overwhelmed,39
pessimistic,2
unhappy,28
upset,25
outrage,8
ass,88
damn,129
covidiot,16
terrify,1
terrified,8
terrifying,23
distrust,4
scare,55
scared,65
scaring,7
dread,5
failed,207
failed,207
failure,142
fuck,203
fucking,191
miserable,68
regret,20
shock,28
shocked,34
negligence,44
betrayed,3
cry,28
crying,27
idiot,87
idiots,165
selfish,76
upheaval,1
mess,70
crisis,609
horrible,32
violence,136
abuse,64
rape,9
stupid,208
